L,N,nmax,filling,U,W,dim,observable,entropy_mean,entropy_stderr,pr_normalized_mean,pr_normalized_stderr,onsite_pair_density_mean,onsite_pair_density_stderr,n_realizations
7,7,2,1.0,7.0,14.0,393,fock_entropy_normalized,0.28878527117512204,0.002758392456794481,0.010188034773011561,0.00016996363387618697,0.635438321697314,0.0002612761702822721,500
7,7,2,1.0,7.0,15.0,393,fock_entropy_normalized,0.275818993401272,0.0027387709124160327,0.009529825557612401,0.00016503048010868904,0.634345629268122,0.00026699223279531256,500
7,7,2,1.0,8.0,1.0,393,fock_entropy_normalized,0.6945220735919441,0.00046954192538236863,0.1129954607664054,0.0002231355446118146,0.631263846941528,1.2339194655314362e-06,500
7,7,2,1.0,8.0,2.0,393,fock_entropy_normalized,0.642231314302374,0.0013591431036071113,0.0849419864257376,0.0007012664978739454,0.63126508821018,1.7788258794275873e-06,500
7,7,2,1.0,8.0,3.0,393,fock_entropy_normalized,0.576590114771604,0.002233398393124879,0.0561310465709488,0.0008461545020019231,0.6314200412481701,2.752856885139644e-05,500
7,7,2,1.0,8.0,4.0,393,fock_entropy_normalized,0.502423402572934,0.0029365675818570076,0.03531860721177461,0.0007639659319388186,0.633658425922746,0.0001251393535979164,500
7,7,2,1.0,8.0,5.0,393,fock_entropy_normalized,0.461999760150842,0.0030976787251077676,0.02730946643944606,0.0006406266354573862,0.63696907608142,0.00019265240232132556,500
7,7,2,1.0,8.0,6.0,393,fock_entropy_normalized,0.41443298067601403,0.002988154079947622,0.02013529107040296,0.00046606920521046635,0.640861191390124,0.00021233870084284796,500
7,7,2,1.0,8.0,7.0,393,fock_entropy_normalized,0.37938213789442204,0.0027716186239637648,0.01608039021719858,0.000315917175455409,0.6435338746463819,0.0002006004104516461,500
7,7,2,1.0,8.0,8.0,393,fock_entropy_normalized,0.361008266023504,0.002857237980928832,0.01460246670079502,0.00028864271532308145,0.6448375427256401,0.00018926289290603632,500
7,7,2,1.0,8.0,9.0,393,fock_entropy_normalized,0.34494267158729597,0.0027904711447674724,0.01353743018701826,0.0002999815464803637,0.6445430762530421,0.0001792258428680324,500
7,7,2,1.0,8.0,10.0,393,fock_entropy_normalized,0.329487717122252,0.0025060554667826127,0.01232077305627088,0.00021628762821975306,0.644562245876572,0.00018957113877514443,500
7,7,2,1.0,8.0,11.0,393,fock_entropy_normalized,0.318458917740806,0.002690091444481412,0.01192357551348244,0.0002472093421788923,0.6432866646291779,0.00021019296629201176,500
7,7,2,1.0,8.0,12.0,393,fock_entropy_normalized,0.300001291847206,0.002618263533715203,0.010846773211652038,0.00025387397220621554,0.641951839104594,0.00021989006411435416,500
7,7,2,1.0,8.0,13.0,393,fock_entropy_normalized,0.29082900199293404,0.0024364697768837645,0.01020585497599306,0.0001721046012133052,0.6408164719896461,0.00024274445670251224,500
7,7,2,1.0,8.0,14.0,393,fock_entropy_normalized,0.27863994780933,0.002529772252384268,0.009672917337610422,0.00016625204387263017,0.6391579331175101,0.0002498293484064938,500
7,7,2,1.0,8.0,15.0,393,fock_entropy_normalized,0.25964790622765,0.0024631676980136235,0.008723727386223,0.0001353319737044517,0.6373460236534761,0.00025442839678125565,500
7,7,2,1.0,9.0,1.0,393,fock_entropy_normalized,0.685920638522922,0.00044870221601474894,0.10896954991534918,0.00020807513663376623,0.6312106255255201,1.0306299322751376e-06,500
7,7,2,1.0,9.0,2.0,393,fock_entropy_normalized,0.6355965680114921,0.0012626374632504246,0.0827847912767852,0.000631660429168592,0.63121995103743,1.2744986146296033e-06,500
7,7,2,1.0,9.0,3.0,393,fock_entropy_normalized,0.5612819033762919,0.002399759491582785,0.052577280536703803,0.0008526994805636622,0.631191808089916,5.215713743499544e-06,500
7,7,2,1.0,9.0,4.0,393,fock_entropy_normalized,0.49418884799753604,0.0030053957486269626,0.034942733884271805,0.0007411965712564363,0.6318851480065839,6.226210570294375e-05,500
7,7,2,1.0,9.0,5.0,393,fock_entropy_normalized,0.44194623717725,0.0032837324023685293,0.02562125637789478,0.0006479782256620168,0.634518918878842,0.00015473541572240567,500
7,7,2,1.0,9.0,6.0,393,fock_entropy_normalized,0.39616038031210804,0.0031587002383627826,0.01903914657201054,0.00046121418356654705,0.638280820706418,0.00022423788574128212,500
7,7,2,1.0,9.0,7.0,393,fock_entropy_normalized,0.36341184637771595,0.0031504337352252013,0.01579956518366754,0.00042689128139736335,0.6415492810656759,0.0002274104920935525,500
7,7,2,1.0,9.0,8.0,393,fock_entropy_normalized,0.33458904410360196,0.002860754754647169,0.013006432007882299,0.0002742635625204769,0.643501525091914,0.00020998765411116437,500
7,7,2,1.0,9.0,9.0,393,fock_entropy_normalized,0.31902266123178,0.0027325626565973355,0.0117478316467133,0.00022648808385545711,0.6445773980702961,0.0002031654776915039,500
7,7,2,1.0,9.0,10.0,393,fock_entropy_normalized,0.304721427601936,0.002654833146440425,0.010994066403144463,0.00023817166185442009,0.6447816792703439,0.00019003839779404243,500
7,7,2,1.0,9.0,11.0,393,fock_entropy_normalized,0.293110722956174,0.002652446436961663,0.01041897460207452,0.00021711948084913231,0.6447703545686001,0.0001970006857580099,500
7,7,2,1.0,9.0,12.0,393,fock_entropy_normalized,0.281021516010016,0.002414981206393979,0.00969863756256486,0.00016422335571349134,0.643651274865214,0.00018925194990655989,500
7,7,2,1.0,9.0,13.0,393,fock_entropy_normalized,0.27344432695676196,0.002481536355185332,0.0094324799514739,0.00016619636150462852,0.6427063399760159,0.00021207085805557372,500
7,7,2,1.0,9.0,14.0,393,fock_entropy_normalized,0.265833263473244,0.002153054747163924,0.00896117809197732,0.0001282682079564604,0.6414651730964079,0.00023449741951396484,500
7,7,2,1.0,9.0,15.0,393,fock_entropy_normalized,0.25412950299278403,0.0023694132288564498,0.00854172586242484,0.0001564186334425184,0.6401511479753481,0.0002497939457019333,500
7,7,2,1.0,10.0,1.0,393,fock_entropy_normalized,0.6777197958181539,0.0004682718028614274,0.1056318093456354,0.0002070660747869035,0.6311844990571821,8.484002463470211e-07,500
7,7,2,1.0,10.0,2.0,393,fock_entropy_normalized,0.625743741070502,0.001218138885145606,0.07935538424371559,0.0005947086292646646,0.631192165637646,1.0236919613878382e-06,500
7,7,2,1.0,10.0,3.0,393,fock_entropy_normalized,0.5569275459449421,0.0025018903003735265,0.052509428908473,0.0008426563829810066,0.6311689545401159,1.7710834832026543e-06,500
7,7,2,1.0,10.0,4.0,393,fock_entropy_normalized,0.484610768520066,0.0031524562633440264,0.0339873687707112,0.0007310017241640202,0.631302327519838,2.997191230111374e-05,500
7,7,2,1.0,10.0,5.0,393,fock_entropy_normalized,0.42859670599687,0.0032943355752771287,0.024070897228902977,0.0005627842531608919,0.6327045666179681,0.00010332777978537715,500
7,7,2,1.0,10.0,6.0,393,fock_entropy_normalized,0.38588955498477195,0.0033363429248182367,0.018704095001506278,0.0005047745055294237,0.635437548722894,0.00018431826373070938,500
7,7,2,1.0,10.0,7.0,393,fock_entropy_normalized,0.34943115455637996,0.003386860004000196,0.01511024885978944,0.00039976204579469487,0.639121877102442,0.00023524788974132216,500
7,7,2,1.0,10.0,8.0,393,fock_entropy_normalized,0.321352822941626,0.0032813885770066227,0.012879943496622161,0.0003905471875546033,0.641658862818476,0.00024053773130627403,500
7,7,2,1.0,10.0,9.0,393,fock_entropy_normalized,0.299080564075144,0.0028139653214219375,0.010854562161798078,0.0002190717881451396,0.6435785048874041,0.00021629356027226418,500
7,7,2,1.0,10.0,10.0,393,fock_entropy_normalized,0.278382500250234,0.0028436685214911278,0.00971221396404842,0.00021662978970804045,0.644589024215226,0.00020779276426819324,500
7,7,2,1.0,10.0,11.0,393,fock_entropy_normalized,0.26697697082003,0.002452116980440829,0.00900760546566506,0.0001563709174695616,0.6451773378292639,0.00018973337631942135,500
7,7,2,1.0,10.0,12.0,393,fock_entropy_normalized,0.262129870698114,0.0025057059662482485,0.008884306398508141,0.0001649293932248751,0.64472070568959,0.00019986021863604953,500
7,7,2,1.0,10.0,13.0,393,fock_entropy_normalized,0.255693861712292,0.0022805208202638337,0.008547305502750919,0.00013704692176928573,0.6438005936180801,0.00019614351413085057,500
7,7,2,1.0,10.0,14.0,393,fock_entropy_normalized,0.24461911664442,0.002284644344728293,0.00811147240323298,0.00014108116143910835,0.643084678995308,0.00021072877089946357,500
7,7,2,1.0,10.0,15.0,393,fock_entropy_normalized,0.241342473411992,0.0024565166917253113,0.008066005392090979,0.00015906864160547814,0.641767002147266,0.00022680190562757784,500
7,7,3,1.0,1.0,1.0,1128,fock_entropy_normalized,0.8848784753102721,5.1950803044252165e-05,0.291996688567088,0.00017099406340450983,1.0269589999131798,3.0945595423997606e-05,500
7,7,3,1.0,1.0,2.0,1128,fock_entropy_normalized,0.8744402013618621,0.00032070716945405603,0.261495253985272,0.0008760366297034792,1.0207698509313199,0.00018265912198823684,500
