L,N,nmax,W_over_t,observable,n_disorder,U_peak,peak_value,quality_flag
8,6,6,1.9000000000000001,S2_sum,300,0.0,4.05511374770021,boundary
8,6,6,1.9000000000000001,Sstar_mean,100,0.1475699485186225,1.5099463295918285,ok
8,6,6,1.9000000000000001,Sstar_mean,300,0.16737207619005443,1.5061677117458814,ok
8,6,6,2.0,M_per_edge,100,0.0,0.8125499338138381,boundary
8,6,6,2.0,M_per_edge,300,0.0,0.8026247717521519,boundary
8,6,6,2.0,M_sum,100,0.0,5.5558570359186445,boundary
8,6,6,2.0,M_sum,300,0.0,5.489576072421295,boundary
8,6,6,2.0,S2_per_edge,100,0.0,0.5916364133665928,boundary
8,6,6,2.0,S2_per_edge,300,0.0,0.5859554251340969,boundary
8,6,6,2.0,S2_sum,100,0.0,4.045178236660137,boundary
8,6,6,2.0,S2_sum,300,0.0,4.007753462649494,boundary
8,6,6,2.0,Sstar_mean,100,0.15788557602727232,1.5042535446146277,ok
8,6,6,2.0,Sstar_mean,300,0.1976516050788443,1.5001895372816714,ok
8,6,6,2.1,M_per_edge,100,0.0,0.8011466491457867,boundary
8,6,6,2.1,M_per_edge,300,0.0,0.7908500072470458,boundary
8,6,6,2.1,M_sum,100,0.0,5.477945566424715,boundary
8,6,6,2.1,M_sum,300,0.0,5.409014755245136,boundary
8,6,6,2.1,S2_per_edge,100,0.0,0.58503062350316,boundary
8,6,6,2.1,S2_per_edge,300,0.0,0.5791006222601383,boundary
8,6,6,2.1,S2_sum,100,0.0,4.000047813062696,boundary
8,6,6,2.1,S2_sum,300,0.0,3.960850720672794,boundary
8,6,6,2.1,Sstar_mean,100,0.19287393324600735,1.49895750094561,ok
8,6,6,2.1,Sstar_mean,300,0.21312034519189238,1.4943491766268822,ok
8,6,6,2.2,M_per_edge,100,0.0,0.7899291809206943,boundary
8,6,6,2.2,M_per_edge,300,0.0,0.7792855894153552,boundary
8,6,6,2.2,M_sum,100,0.0,5.401302117039704,boundary
8,6,6,2.2,M_sum,300,0.0,5.329894507602273,boundary
8,6,6,2.2,S2_per_edge,100,0.0,0.5784891641807514,boundary
8,6,6,2.2,S2_per_edge,300,0.0,0.5723228476964967,boundary
8,6,6,2.2,S2_sum,100,0.0,3.9553560428365357,boundary
8,6,6,2.2,S2_sum,300,0.0,3.91447602829715,boundary
8,6,6,2.2,Sstar_mean,100,0.1928889498976798,1.4936733264659303,ok
8,6,6,2.2,Sstar_mean,300,0.22581164033978923,1.488620356133995,ok
8,6,6,2.3,M_per_edge,100,0.0,0.7789079849834307,boundary
8,6,6,2.3,M_per_edge,300,0.0,0.7679407490429044,boundary
8,6,6,2.3,M_sum,100,0.0,5.325998235074561,boundary
8,6,6,2.3,M_sum,300,0.0,5.252278341082626,boundary
8,6,6,2.3,S2_per_edge,100,0.0,0.5720207199376756,boundary
8,6,6,2.3,S2_per_edge,300,0.0,0.5656303908218365,boundary
8,6,6,2.3,S2_sum,100,0.0,3.9111623112335416,boundary
8,6,6,2.3,S2_sum,300,0.0,3.8686860484209817,boundary
8,6,6,2.3,Sstar_mean,100,0.20164977212567692,1.4881527659179339,ok
8,6,6,2.3,Sstar_mean,300,0.23458852366004185,1.4830961065908352,ok
8,6,6,2.4000000000000004,M_per_edge,100,0.0007570835823347091,0.7680949009878629,ok
8,6,6,2.4000000000000004,M_per_edge,300,0.0,0.756821827278496,boundary
8,6,6,2.4000000000000004,M_sum,100,0.0,5.2520857678268404,boundary
8,6,6,2.4000000000000004,M_sum,300,0.0,5.176209496556239,boundary
8,6,6,2.4000000000000004,S2_per_edge,100,0.0009203879143284107,0.5656347548530507,ok
8,6,6,2.4000000000000004,S2_per_edge,300,0.0,0.5590298256308404,boundary
8,6,6,2.4000000000000004,S2_sum,100,0.0,3.8675145672559506,boundary
8,6,6,2.4000000000000004,S2_sum,300,0.0,3.823525703995345,boundary
8,6,6,2.4000000000000004,Sstar_mean,100,0.24871067766935903,1.4835887850409257,ok
8,6,6,2.4000000000000004,Sstar_mean,300,0.24668756650151932,1.4783448711459966,ok
8,6,6,2.5,M_per_edge,100,0.0,0.7574823179936188,boundary
8,6,6,2.5,M_per_edge,300,-0.0015241341461837883,0.7459370306787984,vertex_outside_fit_window
8,6,6,2.5,M_sum,100,0.0,5.179600248413909,boundary
8,6,6,2.5,M_sum,300,0.0,5.101714989926562,boundary
8,6,6,2.5,S2_per_edge,100,0.0,0.5593294940279819,boundary
8,6,6,2.5,S2_per_edge,300,-0.0018402135330980837,0.5525289784973318,vertex_outside_fit_window
8,6,6,2.5,S2_sum,100,0.0,3.8244510107192635,boundary
8,6,6,2.5,S2_sum,300,0.0,3.7790299802649048,boundary
8,6,6,2.5,Sstar_mean,100,0.24013289329833695,1.479046015609681,ok
8,6,6,2.5,Sstar_mean,300,0.27626025449200736,1.4740347077747746,ok
8,7,7,0.8,M_per_edge,100,0.0,0.9569229557059871,boundary
8,7,7,0.8,M_per_edge,300,0.0,0.9528865701577407,boundary
8,7,7,0.8,M_sum,100,0.0,7.065919729079398,boundary
8,7,7,0.8,M_sum,300,0.0,7.037188339905529,boundary
8,7,7,0.8,S2_per_edge,100,0.0,0.671105508896562,boundary
8,7,7,0.8,S2_per_edge,300,0.0,0.6690099624948925,boundary
8,7,7,0.8,S2_sum,100,7.928243324200989e-05,4.955575302401538,ok
8,7,7,0.8,S2_sum,300,0.0,4.940773709324092,boundary
8,7,7,0.8,Sstar_mean,100,0.0,1.5904506292087932,boundary
8,7,7,0.8,Sstar_mean,300,0.0,1.5898280723850309,boundary
8,7,7,0.9,M_per_edge,100,0.0,0.9472587301223365,boundary
8,7,7,0.9,M_per_edge,300,0.0020343626608772033,0.9424126599560748,ok
8,7,7,0.9,M_sum,100,0.0,6.994464800951127,boundary
8,7,7,0.9,M_sum,300,0.0,6.9597571839699865,boundary
8,7,7,0.9,S2_per_edge,100,0.0,0.6660333559095036,boundary
8,7,7,0.9,S2_per_edge,300,0.0020787213421248956,0.6634995214215971,ok
8,7,7,0.9,S2_sum,100,0.0,4.918018604943466,boundary
8,7,7,0.9,S2_sum,300,0.0,4.900035492719866,boundary
8,7,7,0.9,Sstar_mean,100,0.0,1.5885759319844104,boundary
8,7,7,0.9,Sstar_mean,300,0.0,1.5878004393851708,boundary
8,7,7,1.0,M_per_edge,100,0.0,0.9371107166505094,boundary
8,7,7,1.0,M_per_edge,300,0.0,0.9314378923527623,boundary
8,7,7,1.0,M_sum,100,0.0,6.919434338480644,boundary
8,7,7,1.0,M_sum,300,0.0,6.8786681168654225,boundary
8,7,7,1.0,S2_per_edge,100,0.0,0.6606612836206289,boundary
8,7,7,1.0,S2_per_edge,300,0.0,0.6576740603625392,boundary
8,7,7,1.0,S2_sum,100,0.0,4.878298908244864,boundary
8,7,7,1.0,S2_sum,300,0.0,4.856992204356931,boundary
8,7,7,1.0,Sstar_mean,100,-0.0005245839332299712,1.5864959578256281,vertex_outside_fit_window
8,7,7,1.0,Sstar_mean,300,0.0,1.5855163005657646,boundary
8,7,7,1.1,M_per_edge,100,0.0,0.9265919029574516,boundary
8,7,7,1.1,M_per_edge,300,0.0,0.9200939853934125,boundary
8,7,7,1.1,M_sum,100,0.0,6.8416640466685195,boundary
8,7,7,1.1,M_sum,300,0.0,6.794831763764967,boundary
8,7,7,1.1,S2_per_edge,100,0.0,0.6550448443595139,boundary
8,7,7,1.1,S2_per_edge,300,0.0,0.6515992171430994,boundary
8,7,7,1.1,S2_sum,100,0.0,4.836773154920287,boundary
8,7,7,1.1,S2_sum,300,0.0,4.812095426977663,boundary
8,7,7,1.1,Sstar_mean,100,0.0,1.5841555190103147,boundary
8,7,7,1.1,Sstar_mean,300,0.0,1.582988677694238,boundary
8,7,7,1.2000000000000002,M_per_edge,100,0.00041521702521247556,0.9158043371035365,ok
8,7,7,1.2000000000000002,M_per_edge,300,0.0,0.9084842490323829,boundary
8,7,7,1.2000000000000002,M_sum,100,0.002986235378161937,6.761986401309059,ok
8,7,7,1.2000000000000002,M_sum,300,0.0,6.709032848184116,boundary
8,7,7,1.2000000000000002,S2_per_edge,100,0.0006509922328930653,0.6492356404290959,ok
8,7,7,1.2000000000000002,S2_per_edge,300,0.0,0.6453275743066395,boundary
8,7,7,1.2000000000000002,S2_sum,100,0.0036284592649464837,4.793895802172933,ok
8,7,7,1.2000000000000002,S2_sum,300,0.0,4.765745097342547,boundary
8,7,7,1.2000000000000002,Sstar_mean,100,0.0,1.5815419759336355,boundary
8,7,7,1.2000000000000002,Sstar_mean,300,0.0,1.580115146806212,boundary
8,7,7,1.3,M_per_edge,100,0.0,0.9048212769427331,boundary
8,7,7,1.3,M_per_edge,300,0.00328689756461392,0.8967035868626048,ok
8,7,7,1.3,M_sum,100,-0.005326201648321625,6.680760446950175,vertex_outside_fit_window
8,7,7,1.3,M_sum,300,0.0,6.62193891386519,boundary
8,7,7,1.3,S2_per_edge,100,0.0,0.6432715366786453,boundary
8,7,7,1.3,S2_per_edge,300,0.0034115204015914753,0.6389090524833309,ok
8,7,7,1.3,S2_sum,100,-0.004911669480982402,4.749736472496295,vertex_outside_fit_window
8,7,7,1.3,S2_sum,300,0.0,4.718291112007248,boundary
8,7,7,1.3,Sstar_mean,100,0.0003969085740760815,1.5785159033540255,ok
8,7,7,1.3,Sstar_mean,300,0.0,1.5769205978604108,boundary
8,7,7,1.4000000000000001,M_per_edge,100,0.0,0.8937256421296138,boundary
8,7,7,1.4000000000000001,M_per_edge,300,0.0,0.8848142501062664,boundary
8,7,7,1.4000000000000001,M_sum,100,0.0,6.598681470303117,boundary
8,7,7,1.4000000000000001,M_sum,300,0.0,6.534111946066619,boundary
8,7,7,1.4000000000000001,S2_per_edge,100,0.0,0.637196700306518,boundary
8,7,7,1.4000000000000001,S2_per_edge,300,0.0,0.6323769104232821,boundary
8,7,7,1.4000000000000001,S2_sum,100,-0.00469422999937643,4.704758434433582,vertex_outside_fit_window
8,7,7,1.4000000000000001,S2_sum,300,0.0,4.670036685034013,boundary
8,7,7,1.4000000000000001,Sstar_mean,100,0.0,1.5753475911963257,boundary
8,7,7,1.4000000000000001,Sstar_mean,300,0.0,1.573385358924208,boundary
8,7,7,1.5,M_per_edge,100,0.0,0.8825741258133535,boundary
8,7,7,1.5,M_per_edge,300,0.0,0.8728934781404287,boundary
8,7,7,1.5,M_sum,100,0.005549534297876588,6.516212694376742,ok
8,7,7,1.5,M_sum,300,0.0,6.446020923948991,boundary
8,7,7,1.5,S2_per_edge,100,0.0,0.6310423085852461,boundary
8,7,7,1.5,S2_per_edge,300,0.0,0.6257741891158521,boundary
8,7,7,1.5,S2_sum,100,0.006267605506826203,4.659342460623743,ok
8,7,7,1.5,S2_sum,300,0.0,4.621242577147523,boundary
8,7,7,1.5,Sstar_mean,100,0.0019204986433921498,1.5718474763866388,ok
8,7,7,1.5,Sstar_mean,300,0.0,1.569564907298912,boundary
8,7,7,1.6,M_per_edge,100,0.0,0.8714172130973978,boundary
8,7,7,1.6,M_per_edge,300,0.0,0.8609892199153321,boundary
8,7,7,1.6,M_sum,100,0.0,6.433765165731061,boundary
8,7,7,1.6,M_sum,300,0.0,6.358054133837543,boundary
8,7,7,1.6,S2_per_edge,100,0.0,0.6248369065978931,boundary
8,7,7,1.6,S2_per_edge,300,0.0,0.6191284511438646,boundary
8,7,7,1.6,S2_sum,100,0.0,4.613441812640725,boundary
8,7,7,1.6,S2_sum,300,0.0,4.572131619744312,boundary
8,7,7,1.6,Sstar_mean,100,0.0,1.5680170269626934,boundary
8,7,7,1.6,Sstar_mean,300,0.0,1.5652694236098377,boundary
8,7,7,1.7000000000000002,M_per_edge,100,0.0,0.8602967788533223,boundary
8,7,7,1.7000000000000002,M_per_edge,300,0.0,0.8491446529206441,boundary
8,7,7,1.7000000000000002,M_sum,100,0.0,6.351560369877099,boundary
8,7,7,1.7000000000000002,M_sum,300,0.0,6.270530613243211,boundary
8,7,7,1.7000000000000002,S2_per_edge,100,0.0,0.6186049365021254,boundary
8,7,7,1.7000000000000002,S2_per_edge,300,0.0,0.6124653205088313,boundary
8,7,7,1.7000000000000002,S2_sum,100,0.0,4.567371235095071,boundary
8,7,7,1.7000000000000002,S2_sum,300,0.0,4.52289317976978,boundary
8,7,7,1.7000000000000002,Sstar_mean,100,0.0,1.5635436825397,boundary
8,7,7,1.7000000000000002,Sstar_mean,300,0.0,1.5605622266959842,boundary
8,7,7,1.8,M_per_edge,100,0.0,0.8492472997372285,boundary
8,7,7,1.8,M_per_edge,300,0.0,0.8373949797739109,boundary
8,7,7,1.8,M_sum,100,0.0,6.269882536843256,boundary
8,7,7,1.8,M_sum,300,0.0,6.18371043834458,boundary
8,7,7,1.8,S2_per_edge,100,0.0,0.6123672213315368,boundary
8,7,7,1.8,S2_per_edge,300,0.0,0.6058064639104482,boundary
8,7,7,1.8,S2_sum,100,0.0,4.521259332205037,boundary
8,7,7,1.8,S2_sum,300,0.0,4.473687364529228,boundary
8,7,7,1.8,Sstar_mean,100,0.0,1.558812065839369,boundary
8,7,7,1.8,Sstar_mean,300,0.0,1.555490123212348,boundary
8,7,7,1.9000000000000001,M_per_edge,100,0.0,0.8382969364615014,boundary
8,7,7,1.9000000000000001,M_per_edge,300,0.0,0.8257686517378583,boundary
8,7,7,1.9000000000000001,M_sum,100,0.0,6.188939804794452,boundary
8,7,7,1.9000000000000001,M_sum,300,0.0,6.0978037730735,boundary
8,7,7,1.9000000000000001,S2_per_edge,100,0.0,0.6061414150613138,boundary
8,7,7,1.9000000000000001,S2_per_edge,300,0.0,0.5991701104880994,boundary
8,7,7,1.9000000000000001,S2_sum,100,0.0,4.475236619914778,boundary
8,7,7,1.9000000000000001,S2_sum,300,0.0,4.424648865738175,boundary
8,7,7,1.9000000000000001,Sstar_mean,100,0.0,1.5537471410818606,boundary
8,7,7,1.9000000000000001,Sstar_mean,300,0.0,1.549956411016491,boundary
8,7,7,2.0,M_per_edge,100,0.0,0.8274684839554963,boundary
8,7,7,2.0,M_per_edge,300,0.0,0.8142884293673067,boundary
8,7,7,2.0,M_sum,100,0.0,6.10890062064939,boundary
8,7,7,2.0,M_sum,300,0.0,6.012978713356941,boundary
8,7,7,2.0,S2_per_edge,100,0.0,0.5999424117555294,boundary
8,7,7,2.0,S2_per_edge,300,0.0,0.5925715176765505,boundary
8,7,7,2.0,S2_sum,100,0.01410245700520895,4.429309778398318,ok
8,7,7,2.0,S2_sum,300,0.0,4.375890404953528,boundary
8,7,7,2.0,Sstar_mean,100,0.008142912036808994,1.547997121329081,ok
8,7,7,2.0,Sstar_mean,300,0.0,1.5441211642439268,boundary
8,7,7,2.1,M_per_edge,100,0.0,0.8167801958441604,boundary
8,7,7,2.1,M_per_edge,300,0.0,0.8029722928024186,boundary
8,7,7,2.1,M_sum,100,0.0,6.029899841355628,boundary
8,7,7,2.1,M_sum,300,0.0,5.929368019106188,boundary
8,7,7,2.1,S2_per_edge,100,0.0,0.5937827116882252,boundary
8,7,7,2.1,S2_per_edge,300,0.0,0.5860233831349437,boundary
8,7,7,2.1,S2_sum,100,0.0,4.383881456187143,boundary
8,7,7,2.1,S2_sum,300,0.0,4.327505780079527,boundary
8,7,7,2.1,Sstar_mean,100,0.006331336020741867,1.5419063064918392,ok
8,7,7,2.1,Sstar_mean,300,0.0,1.5379072463902081,boundary
8,7,7,2.2,M_per_edge,100,0.0,0.8062464940374465,boundary
8,7,7,2.2,M_per_edge,300,0.0,0.7918342176224774,boundary
8,7,7,2.2,M_sum,100,0.01401505921792201,5.951998453525209,ok
8,7,7,2.2,M_sum,300,0.0,5.847074851691176,boundary
8,7,7,2.2,S2_per_edge,100,0.0,0.5876727453508181,boundary
8,7,7,2.2,S2_per_edge,300,0.0,0.5795362055530188,boundary
8,7,7,2.2,S2_sum,100,0.014386616428743655,4.33881507205345,ok
8,7,7,2.2,S2_sum,300,0.0,4.279572533691877,boundary
8,7,7,2.2,Sstar_mean,100,0.012951658703441098,1.5358811614097283,ok
8,7,7,2.2,Sstar_mean,300,0.0,1.5317152409619936,boundary
8,7,7,2.3,M_per_edge,100,0.0,0.7958785759201186,boundary
8,7,7,2.3,M_per_edge,300,0.0,0.7808848329377934,boundary
8,7,7,2.3,M_sum,100,0.0,5.875415722571401,boundary
8,7,7,2.3,M_sum,300,0.0,5.766177640292139,boundary
8,7,7,2.3,S2_per_edge,100,0.0,0.5816211579344216,boundary
8,7,7,2.3,S2_per_edge,300,0.0,0.573118598571287,boundary
8,7,7,2.3,S2_sum,100,0.0,4.293988140493396,boundary
8,7,7,2.3,S2_sum,300,0.0,4.23215427452551,boundary
8,7,7,2.3,Sstar_mean,100,0.14896227979518162,1.5296219930758583,ok
8,7,7,2.3,Sstar_mean,300,0.18928453744615348,1.525659400635826,ok
8,7,7,2.4000000000000004,M_per_edge,100,0.0,0.7856849317929177,boundary
8,7,7,2.4000000000000004,M_per_edge,300,0.0,0.770131977733956,boundary
8,7,7,2.4000000000000004,M_sum,100,0.0,5.800077708861718,boundary
8,7,7,2.4000000000000004,M_sum,300,0.0,5.686734195615171,boundary
8,7,7,2.4000000000000004,S2_per_edge,100,-3.2465750485163775e-05,0.5756285503267884,vertex_outside_fit_window
8,7,7,2.4000000000000004,S2_per_edge,300,0.0,0.5667775626184672,boundary
8,7,7,2.4000000000000004,S2_sum,100,0.0,4.249742953176467,boundary
8,7,7,2.4000000000000004,S2_sum,300,0.0,4.185302687664387,boundary
8,7,7,2.4000000000000004,Sstar_mean,100,0.1561192039095102,1.5243349472709626,ok
8,7,7,2.4000000000000004,Sstar_mean,300,0.20547780329103066,1.5203898193175154,ok
8,7,7,2.5,M_per_edge,100,0.0,0.7756717845482112,boundary
8,7,7,2.5,M_per_edge,300,0.0,0.7595811701201126,boundary
8,7,7,2.5,M_sum,100,0.0,5.726075833153203,boundary
8,7,7,2.5,M_sum,300,0.0,5.608785179377303,boundary
8,7,7,2.5,S2_per_edge,100,0.0,0.569720231912873,boundary
8,7,7,2.5,S2_per_edge,300,0.0,0.560518719524821,boundary
8,7,7,2.5,S2_sum,100,0.0,4.206025657321964,boundary
8,7,7,2.5,S2_sum,300,0.0,4.139059269381739,boundary
8,7,7,2.5,Sstar_mean,100,0.21196574028897952,1.5189439255377903,ok
8,7,7,2.5,Sstar_mean,300,0.21099344840357295,1.5154475566415382,ok
8,8,8,0.8,M_per_edge,100,0.0,0.9545636001610143,boundary
8,8,8,0.8,M_per_edge,300,0.0,0.9552755738870875,boundary
8,8,8,0.8,M_sum,100,0.0,7.513425033350286,boundary
8,8,8,0.8,M_sum,300,0.0,7.508210975805317,boundary
8,8,8,0.8,S2_per_edge,100,0.0,0.6698782966436613,boundary
8,8,8,0.8,S2_per_edge,300,0.0,0.6702498180749287,boundary
8,8,8,0.8,S2_sum,100,0.0,5.272719750410679,boundary
8,8,8,0.8,S2_sum,300,0.0,5.268057774520827,boundary
8,8,8,0.8,Sstar_mean,100,0.0,1.6148625674944739,boundary
8,8,8,0.8,Sstar_mean,300,0.0,1.6141870930953046,boundary
8,8,8,0.9,M_per_edge,100,-0.0018405339861625885,0.9444389101773285,vertex_outside_fit_window
8,8,8,0.9,M_per_edge,300,0.0,0.9452796826365987,boundary
8,8,8,0.9,M_sum,100,0.0,7.43358813629417,boundary
8,8,8,0.9,M_sum,300,0.0,7.429559085409553,boundary
8,8,8,0.9,S2_per_edge,100,-0.0017201036645369538,0.6645556120703663,vertex_outside_fit_window
8,8,8,0.9,S2_per_edge,300,0.0,0.664998320291071,boundary
8,8,8,0.9,S2_sum,100,0.0,5.230749230334572,boundary
8,8,8,0.9,S2_sum,300,0.0,5.22673593967454,boundary
8,8,8,0.9,Sstar_mean,100,0.0,1.6133935306675697,boundary
8,8,8,0.9,Sstar_mean,300,0.0,1.6127360149539598,boundary
8,8,8,1.0,M_per_edge,100,-0.0006433144081267549,0.93381774326766,vertex_outside_fit_window
8,8,8,1.0,M_per_edge,300,0.0,0.9347941079224794,boundary
8,8,8,1.0,M_sum,100,0.0,7.349903955133388,boundary
8,8,8,1.0,M_sum,300,0.0,7.347056461577696,boundary
8,8,8,1.0,S2_per_edge,100,-0.0005006159240217297,0.658922973437659,vertex_outside_fit_window
8,8,8,1.0,S2_per_edge,300,0.0,0.6594415827625039,boundary
8,8,8,1.0,S2_sum,100,0.0,5.1863685450574515,boundary
8,8,8,1.0,S2_sum,300,0.0,5.183013292444759,boundary
8,8,8,1.0,Sstar_mean,100,0.0,1.611745090260954,boundary
8,8,8,1.0,Sstar_mean,300,0.0,1.6110792983132238,boundary
8,8,8,1.1,M_per_edge,100,-0.0012402293147096856,0.9228307452224933,vertex_outside_fit_window
8,8,8,1.1,M_per_edge,300,0.0,0.9239353435498,boundary
8,8,8,1.1,M_sum,100,0.0,7.263306491305454,boundary
8,8,8,1.1,M_sum,300,0.0,7.261620105398057,boundary
8,8,8,1.1,S2_per_edge,100,-0.0011421968762729553,0.6530451976663973,vertex_outside_fit_window
8,8,8,1.1,S2_per_edge,300,-0.00028331414372037133,0.6536398688460531,vertex_outside_fit_window
8,8,8,1.1,S2_sum,100,0.0,5.140040061441178,boundary
8,8,8,1.1,S2_sum,300,0.0,5.137342745716218,boundary
8,8,8,1.1,Sstar_mean,100,0.0,1.6098699717710694,boundary
8,8,8,1.1,Sstar_mean,300,0.0,1.6092092079912506,boundary
8,8,8,1.2000000000000002,M_per_edge,100,0.0015721203715371524,0.9115692250924983,ok
8,8,8,1.2000000000000002,M_per_edge,300,0.0,0.9128042646330297,boundary
8,8,8,1.2000000000000002,M_sum,100,0.0,7.17460184739505,boundary
8,8,8,1.2000000000000002,M_sum,300,0.0,7.17404403872843,boundary
8,8,8,1.2000000000000002,S2_per_edge,100,0.0017809209396595783,0.6469686822169814,ok
8,8,8,1.2000000000000002,S2_per_edge,300,0.0006193632090356321,0.6476381812087793,ok
8,8,8,1.2000000000000002,S2_sum,100,0.0,5.092173897925207,boundary
8,8,8,1.2000000000000002,S2_sum,300,0.0,5.090127095754713,boundary
8,8,8,1.2000000000000002,Sstar_mean,100,0.0,1.607752870603967,boundary
8,8,8,1.2000000000000002,Sstar_mean,300,0.0,1.6070973056094813,boundary
8,8,8,1.3,M_per_edge,100,-0.00020987554103260011,0.9001332764557728,vertex_outside_fit_window
8,8,8,1.3,M_per_edge,300,0.0016011917270129534,0.9014917442918663,ok
8,8,8,1.3,M_sum,100,0.0,7.084476646836549,boundary
8,8,8,1.3,M_sum,300,0.0,7.085006977616788,boundary
8,8,8,1.3,S2_per_edge,100,9.936809045210985e-05,0.6407453162778197,ok
8,8,8,1.3,S2_per_edge,300,0.0017144276310228804,0.6414863824710695,ok
8,8,8,1.3,S2_sum,100,0.0,5.043129326141472,boundary
8,8,8,1.3,S2_sum,300,0.0,5.041720200992095,boundary
8,8,8,1.3,Sstar_mean,100,0.0,1.6054397185027058,boundary
8,8,8,1.3,Sstar_mean,300,0.0,1.6047852096613906,boundary
8,8,8,1.4000000000000001,M_per_edge,100,0.0009512387086194181,0.888588554828237,ok
8,8,8,1.4000000000000001,M_per_edge,300,0.0017655459234519918,0.8900617402357563,ok
8,8,8,1.4000000000000001,M_sum,100,0.0,6.993509620199941,boundary
8,8,8,1.4000000000000001,M_sum,300,0.0,6.995083116149437,boundary
8,8,8,1.4000000000000001,S2_per_edge,100,0.0012958739013896276,0.6344115059325405,ok
8,8,8,1.4000000000000001,S2_per_edge,300,0.0018966929520679797,0.6352216381536587,ok
8,8,8,1.4000000000000001,S2_sum,100,0.0,4.993218039174414,boundary
8,8,8,1.4000000000000001,S2_sum,300,0.0,4.992429972916727,boundary
8,8,8,1.4000000000000001,Sstar_mean,100,0.0,1.6029276786241895,boundary
8,8,8,1.4000000000000001,Sstar_mean,300,0.0,1.602226878631373,boundary
8,8,8,1.5,M_per_edge,100,0.0014224265943844436,0.8769961751108193,ok
8,8,8,1.5,M_per_edge,300,0.0,0.8785746031517175,boundary
8,8,8,1.5,M_sum,100,0.0,6.902184290472485,boundary
8,8,8,1.5,M_sum,300,0.0,6.904754049005752,boundary
8,8,8,1.5,S2_per_edge,100,0.0017794687593737483,0.6280003572182548,ok
8,8,8,1.5,S2_per_edge,300,0.0,0.6288749347078247,boundary
8,8,8,1.5,S2_sum,100,0.0,4.942708373024561,boundary
8,8,8,1.5,S2_sum,300,0.0,4.942522308955229,boundary
8,8,8,1.5,Sstar_mean,100,0.0,1.6000753209403564,boundary
8,8,8,1.5,Sstar_mean,300,0.0,1.599321940469895,boundary
8,8,8,1.6,M_per_edge,100,0.0015535199360950493,0.8654081986601407,ok
8,8,8,1.6,M_per_edge,300,0.0,0.8670914094848202,boundary
8,8,8,1.6,M_sum,100,0.0,6.810901508667939,boundary
8,8,8,1.6,M_sum,300,0.0,6.8144206346045655,boundary
8,8,8,1.6,S2_per_edge,100,0.001957959027839948,0.6215417827403188,ok
8,8,8,1.6,S2_per_edge,300,0.0,0.622481581754364,boundary
8,8,8,1.6,S2_sum,100,0.0,4.891829875104691,boundary
8,8,8,1.6,S2_sum,300,0.0,4.892225387993456,boundary
8,8,8,1.6,Sstar_mean,100,0.0,1.596933640778478,boundary
8,8,8,1.6,Sstar_mean,300,0.0,1.5960941253615448,boundary
8,8,8,1.7000000000000002,M_per_edge,100,0.0,0.8538643122164483,boundary
8,8,8,1.7000000000000002,M_per_edge,300,0.0,0.8556493419264523,boundary
8,8,8,1.7000000000000002,M_sum,100,0.0,6.719991154873754,boundary
8,8,8,1.7000000000000002,M_sum,300,0.0,6.724414133411636,boundary
8,8,8,1.7000000000000002,S2_per_edge,100,0.0030161636599373657,0.6150613033244976,ok
8,8,8,1.7000000000000002,S2_per_edge,300,0.0,0.6160633033795616,boundary
8,8,8,1.7000000000000002,S2_sum,100,0.0,4.84077784271152,boundary
8,8,8,1.7000000000000002,S2_sum,300,0.0,4.841733965776921,boundary
8,8,8,1.7000000000000002,Sstar_mean,100,0.0,1.5935033494372783,boundary
8,8,8,1.7000000000000002,Sstar_mean,300,0.0,1.5926336515716197,boundary
8,8,8,1.8,M_per_edge,100,0.0,0.8424066525147896,boundary
8,8,8,1.8,M_per_edge,300,0.0,0.8442829498361248,boundary
8,8,8,1.8,M_sum,100,0.0,6.6297226828853555,boundary
8,8,8,1.8,M_sum,300,0.0,6.635006299995948,boundary
8,8,8,1.8,S2_per_edge,100,0.0036338093373095267,0.6085817451999828,ok
8,8,8,1.8,S2_per_edge,300,0.0,0.6096411239354974,boundary
8,8,8,1.8,S2_sum,100,0.0,4.789717614173685,boundary
8,8,8,1.8,S2_sum,300,0.0,4.791213458623483,boundary
8,8,8,1.8,Sstar_mean,100,0.0,1.5896629365702921,boundary
8,8,8,1.8,Sstar_mean,300,0.0,1.588682495672019,boundary
8,8,8,1.9000000000000001,M_per_edge,100,0.0036568014032231275,0.8310705002966516,ok
8,8,8,1.9000000000000001,M_per_edge,300,0.0,0.8330203594649768,boundary
8,8,8,1.9000000000000001,M_sum,100,0.0,6.540314407061994,boundary
8,8,8,1.9000000000000001,M_sum,300,0.0,6.546418317688252,boundary
8,8,8,1.9000000000000001,S2_per_edge,100,0.004046847532787926,0.6021223112148322,ok
8,8,8,1.9000000000000001,S2_per_edge,300,0.0,0.6032328192156252,boundary
8,8,8,1.9000000000000001,S2_sum,100,0.0,4.738788501263834,boundary
8,8,8,1.9000000000000001,S2_sum,300,0.0,4.740803704428144,boundary
8,8,8,1.9000000000000001,Sstar_mean,100,0.0,1.5854351022506525,boundary
8,8,8,1.9000000000000001,Sstar_mean,300,0.0,1.5844540062582677,boundary
8,8,8,2.0,M_per_edge,100,0.003208558793486066,0.8198522546974633,ok
8,8,8,2.0,M_per_edge,300,0.0,0.8218842626172718,boundary
8,8,8,2.0,M_sum,100,0.0,6.4519415556876565,boundary
