L,N,nmax,W_over_t,observable,U_peak,U_peak_ci_low,U_peak_ci_high,peak_value,curvature,fit_method,quality_flag,bootstrap_valid,n_samples
8,7,7,1.2000000000000002,S2_per_edge,0.0,nan,nan,0.6453275743066395,nan,local_parabola_5_points,boundary,0,300
8,7,7,1.2000000000000002,Sstar_mean,0.0,0.00042140713148414914,0.008943276240845397,1.580115146806212,nan,local_parabola_5_points,boundary,83,300
8,7,7,1.3,M_sum,0.0,0.00020693881907834293,0.008052380737297778,6.62193891386519,nan,local_parabola_5_points,boundary,50,300
8,7,7,1.3,M_per_edge,0.00328689756461392,nan,nan,0.8967035868626048,-0.9476922935471757,local_parabola_5_points,ok,0,300
8,7,7,1.3,S2_sum,0.0,8.9507254128442e-05,0.008278212151418399,4.718291112007248,nan,local_parabola_5_points,boundary,48,300
8,7,7,1.3,S2_per_edge,0.0034115204015914753,nan,nan,0.6389090524833309,-0.508198594582736,local_parabola_5_points,ok,0,300
8,7,7,1.3,Sstar_mean,0.0,0.0005395805879279733,0.011919158960579525,1.5769205978604108,nan,local_parabola_5_points,boundary,66,300
8,7,7,1.4000000000000001,M_sum,0.0,0.0002381322842216951,0.008080288492208825,6.534111946066619,nan,local_parabola_5_points,boundary,103,300
8,7,7,1.4000000000000001,M_per_edge,0.0,nan,nan,0.8848142501062664,nan,local_parabola_5_points,boundary,0,300
8,7,7,1.4000000000000001,S2_sum,0.0,0.00018009565082388872,0.008360461346880758,4.670036685034013,nan,local_parabola_5_points,boundary,104,300
8,7,7,1.4000000000000001,S2_per_edge,0.0,nan,nan,0.6323769104232821,nan,local_parabola_5_points,boundary,0,300
8,7,7,1.4000000000000001,Sstar_mean,0.0,0.0007582400111972122,0.01137600685667241,1.573385358924208,nan,local_parabola_5_points,boundary,109,300
8,7,7,1.5,M_sum,0.0,0.0008499584612800879,0.00840314509695611,6.446020923948991,nan,local_parabola_5_points,boundary,147,300
8,7,7,1.5,M_per_edge,0.0,nan,nan,0.8728934781404287,nan,local_parabola_5_points,boundary,0,300
8,7,7,1.5,S2_sum,0.0,0.0006773976563402637,0.00857621084640955,4.621242577147523,nan,local_parabola_5_points,boundary,157,300
8,7,7,1.5,S2_per_edge,0.0,nan,nan,0.6257741891158521,nan,local_parabola_5_points,boundary,0,300
8,7,7,1.5,Sstar_mean,0.0,0.002021440522432483,0.014988335929091365,1.569564907298912,nan,local_parabola_5_points,boundary,156,300
8,7,7,1.6,M_sum,0.0,0.0013481072365550077,0.009686505431824045,6.358054133837543,nan,local_parabola_5_points,boundary,121,300
8,7,7,1.6,M_per_edge,0.0,nan,nan,0.8609892199153321,nan,local_parabola_5_points,boundary,0,300
8,7,7,1.6,S2_sum,0.0,0.0011983245859175928,0.010173341405247492,4.572131619744312,nan,local_parabola_5_points,boundary,133,300
8,7,7,1.6,S2_per_edge,0.0,nan,nan,0.6191284511438646,nan,local_parabola_5_points,boundary,0,300
8,7,7,1.6,Sstar_mean,0.0,0.0008412537454503307,0.010085285366274073,1.5652694236098377,nan,local_parabola_5_points,boundary,494,300
8,7,7,1.7000000000000002,M_sum,0.0,0.0008690472849362282,0.009769440373499982,6.270530613243211,nan,local_parabola_5_points,boundary,126,300
8,7,7,1.7000000000000002,M_per_edge,0.0,nan,nan,0.8491446529206441,nan,local_parabola_5_points,boundary,0,300
8,7,7,1.7000000000000002,S2_sum,0.0,0.0009516494242586001,0.010210627435020669,4.52289317976978,nan,local_parabola_5_points,boundary,132,300
8,7,7,1.7000000000000002,S2_per_edge,0.0,nan,nan,0.6124653205088313,nan,local_parabola_5_points,boundary,0,300
8,7,7,1.7000000000000002,Sstar_mean,0.0,0.0003305954837502205,0.011574114561525075,1.5605622266959842,nan,local_parabola_5_points,boundary,262,300
8,7,7,1.8,M_sum,0.0,0.001053388636704134,0.01286991989720782,6.18371043834458,nan,local_parabola_5_points,boundary,77,300
8,7,7,1.8,M_per_edge,0.0,nan,nan,0.8373949797739109,nan,local_parabola_5_points,boundary,0,300
8,7,7,1.8,S2_sum,0.0,0.0008285988227271236,0.014955599746825747,4.473687364529228,nan,local_parabola_5_points,boundary,82,300
8,7,7,1.8,S2_per_edge,0.0,nan,nan,0.6058064639104482,nan,local_parabola_5_points,boundary,0,300
8,7,7,1.8,Sstar_mean,0.0,0.0006285707712216608,0.013685263772285896,1.555490123212348,nan,local_parabola_5_points,boundary,168,300
8,7,7,1.9000000000000001,M_sum,0.0,0.0006662331824609643,0.012112260809324867,6.0978037730735,nan,local_parabola_5_points,boundary,143,300
8,7,7,1.9000000000000001,M_per_edge,0.0,nan,nan,0.8257686517378583,nan,local_parabola_5_points,boundary,0,300
8,7,7,1.9000000000000001,S2_sum,0.0,0.0005063980708366842,0.012534969089884515,4.424648865738175,nan,local_parabola_5_points,boundary,153,300
8,7,7,1.9000000000000001,S2_per_edge,0.0,nan,nan,0.5991701104880994,nan,local_parabola_5_points,boundary,0,300
8,7,7,1.9000000000000001,Sstar_mean,0.0,0.000555851386342423,0.010874197368599656,1.549956411016491,nan,local_parabola_5_points,boundary,375,300
8,7,7,2.0,M_sum,0.0,0.0012147510781446492,0.01178630020133301,6.012978713356941,nan,local_parabola_5_points,boundary,176,300
8,7,7,2.0,M_per_edge,0.0,nan,nan,0.8142884293673067,nan,local_parabola_5_points,boundary,0,300
8,7,7,2.0,S2_sum,0.0,0.0011219776632080908,0.01243273508832988,4.375890404953528,nan,local_parabola_5_points,boundary,188,300
8,7,7,2.0,S2_per_edge,0.0,nan,nan,0.5925715176765505,nan,local_parabola_5_points,boundary,0,300
8,7,7,2.0,Sstar_mean,0.0,0.0002778639875902955,0.11219363346018038,1.5441211642439268,nan,local_parabola_5_points,boundary,239,300
8,7,7,2.1,M_sum,0.0,0.0006019242070771072,0.013367389269416224,5.929368019106188,nan,local_parabola_5_points,boundary,97,300
8,7,7,2.1,M_per_edge,0.0,nan,nan,0.8029722928024186,nan,local_parabola_5_points,boundary,0,300
8,7,7,2.1,S2_sum,0.0,0.0008166910130603131,0.013927862010697564,4.327505780079527,nan,local_parabola_5_points,boundary,101,300
8,7,7,2.1,S2_per_edge,0.0,nan,nan,0.5860233831349437,nan,local_parabola_5_points,boundary,0,300
8,7,7,2.1,Sstar_mean,0.0,0.0008968888984569584,0.17433614448481147,1.5379072463902081,nan,local_parabola_5_points,boundary,177,300
8,7,7,2.2,M_sum,0.0,0.0011040381789687186,0.013759277326083584,5.847074851691176,nan,local_parabola_5_points,boundary,140,300
8,7,7,2.2,M_per_edge,0.0,nan,nan,0.7918342176224774,nan,local_parabola_5_points,boundary,0,300
8,7,7,2.2,S2_sum,0.0,0.0012676200033462071,0.014073664900863415,4.279572533691877,nan,local_parabola_5_points,boundary,156,300
8,7,7,2.2,S2_per_edge,0.0,nan,nan,0.5795362055530188,nan,local_parabola_5_points,boundary,0,300
8,7,7,2.2,Sstar_mean,0.0,0.0023179557746734842,0.18649436324589563,1.5317152409619936,nan,local_parabola_5_points,boundary,396,300
8,7,7,2.3,M_sum,0.0,0.0017645857752754516,0.01380860147295301,5.766177640292139,nan,local_parabola_5_points,boundary,131,300
8,7,7,2.3,M_per_edge,0.0,nan,nan,0.7808848329377934,nan,local_parabola_5_points,boundary,0,300
8,7,7,2.3,S2_sum,0.0,0.002129226414772311,0.014110946270380877,4.23215427452551,nan,local_parabola_5_points,boundary,147,300
8,7,7,2.3,S2_per_edge,0.0,nan,nan,0.573118598571287,nan,local_parabola_5_points,boundary,0,300
8,7,7,2.3,Sstar_mean,0.18928453744615348,0.0016303913189815709,0.20027187635667648,1.525659400635826,-1.5051863657533657,local_parabola_5_points,ok,661,300
8,7,7,2.4000000000000004,M_sum,0.0,0.0007109970140976463,0.014854494069758523,5.686734195615171,nan,local_parabola_5_points,boundary,184,300
8,7,7,2.4000000000000004,M_per_edge,0.0,nan,nan,0.770131977733956,nan,local_parabola_5_points,boundary,0,300
8,7,7,2.4000000000000004,S2_sum,0.0,0.001133854556851048,0.015128277134155982,4.185302687664387,nan,local_parabola_5_points,boundary,193,300
8,7,7,2.4000000000000004,S2_per_edge,0.0,nan,nan,0.5667775626184672,nan,local_parabola_5_points,boundary,0,300
8,7,7,2.4000000000000004,Sstar_mean,0.20547780329103066,0.15571442994671442,0.21773298076554842,1.5203898193175154,-3.9535987217861464,local_parabola_5_points,ok,881,300
8,7,7,2.5,M_sum,0.0,0.0011533340804167,0.01695302690569147,5.608785179377303,nan,local_parabola_5_points,boundary,107,300
8,7,7,2.5,M_per_edge,0.0,nan,nan,0.7595811701201126,nan,local_parabola_5_points,boundary,0,300
8,7,7,2.5,S2_sum,0.0,0.0008164940667572873,0.017748843483682664,4.139059269381739,nan,local_parabola_5_points,boundary,113,300
8,7,7,2.5,S2_per_edge,0.0,nan,nan,0.560518719524821,nan,local_parabola_5_points,boundary,0,300
8,7,7,2.5,Sstar_mean,0.21099344840357295,0.1785619192612175,0.2317047797400561,1.5154475566415382,-1.584657571303071,local_parabola_5_points,ok,952,300
8,8,8,0.8,M_sum,0.0,0.0003644662413119885,0.00857316407409249,7.508210975805317,nan,local_parabola_5_points,boundary,76,300
8,8,8,0.8,M_per_edge,0.0,nan,nan,0.9552755738870875,nan,local_parabola_5_points,boundary,0,300
8,8,8,0.8,S2_sum,0.0,0.0005193914433868255,0.009711567507750297,5.268057774520827,nan,local_parabola_5_points,boundary,78,300
8,8,8,0.8,S2_per_edge,0.0,nan,nan,0.6702498180749287,nan,local_parabola_5_points,boundary,0,300
8,8,8,0.8,Sstar_mean,0.0,0.0002624084549762825,0.00758507907543882,1.6141870930953046,nan,local_parabola_5_points,boundary,146,300
8,8,8,0.9,M_sum,0.0,0.0004748656462348574,0.010534355430919077,7.429559085409553,nan,local_parabola_5_points,boundary,61,300
8,8,8,0.9,M_per_edge,0.0,nan,nan,0.9452796826365987,nan,local_parabola_5_points,boundary,0,300
8,8,8,0.9,S2_sum,0.0,0.0006660126715162717,0.012134677951934769,5.22673593967454,nan,local_parabola_5_points,boundary,64,300
8,8,8,0.9,S2_per_edge,0.0,nan,nan,0.664998320291071,nan,local_parabola_5_points,boundary,0,300
8,8,8,0.9,Sstar_mean,0.0,0.00015826817799662616,0.00736885647999133,1.6127360149539598,nan,local_parabola_5_points,boundary,89,300
8,8,8,1.0,M_sum,0.0,0.00018631389907060165,0.007061796389545752,7.347056461577696,nan,local_parabola_5_points,boundary,26,300
8,8,8,1.0,M_per_edge,0.0,nan,nan,0.9347941079224794,nan,local_parabola_5_points,boundary,0,300
8,8,8,1.0,S2_sum,0.0,0.00016035242794320553,0.01196858886504448,5.183013292444759,nan,local_parabola_5_points,boundary,28,300
8,8,8,1.0,S2_per_edge,0.0,nan,nan,0.6594415827625039,nan,local_parabola_5_points,boundary,0,300
8,8,8,1.0,Sstar_mean,0.0,0.00017374730246919398,0.00630550705175564,1.6110792983132238,nan,local_parabola_5_points,boundary,37,300
8,8,8,1.1,M_sum,0.0,0.00016828584546938762,0.008902110811488128,7.261620105398057,nan,local_parabola_5_points,boundary,12,300
8,8,8,1.1,M_per_edge,0.0,nan,nan,0.9239353435498,nan,local_parabola_5_points,boundary,0,300
8,8,8,1.1,S2_sum,0.0,0.0005371053995598437,0.017376033238965846,5.137342745716218,nan,local_parabola_5_points,boundary,14,300
8,8,8,1.1,S2_per_edge,-0.00028331414372037133,nan,nan,0.6536398688460531,-0.5759499808875279,local_parabola_5_points,vertex_outside_fit_window,0,300
8,8,8,1.1,Sstar_mean,0.0,5.1378716110017254e-05,0.008900920845869539,1.6092092079912506,nan,local_parabola_5_points,boundary,15,300
8,8,8,1.2000000000000002,M_sum,0.0,0.00021383691390138048,0.01671307969894227,7.17404403872843,nan,local_parabola_5_points,boundary,31,300
8,8,8,1.2000000000000002,M_per_edge,0.0,nan,nan,0.9128042646330297,nan,local_parabola_5_points,boundary,0,300
8,8,8,1.2000000000000002,S2_sum,0.0,0.00041838192822352273,0.017283796131261495,5.090127095754713,nan,local_parabola_5_points,boundary,31,300
8,8,8,1.2000000000000002,S2_per_edge,0.0006193632090356321,nan,nan,0.6476381812087793,-0.6071000166241908,local_parabola_5_points,ok,0,300
8,8,8,1.2000000000000002,Sstar_mean,0.0,4.312049231096695e-05,0.00981818824115439,1.6070973056094813,nan,local_parabola_5_points,boundary,41,300
8,8,8,1.3,M_sum,0.0,0.00022767540068879496,0.00723695811006299,7.085006977616788,nan,local_parabola_5_points,boundary,41,300
8,8,8,1.3,M_per_edge,0.0016011917270129534,nan,nan,0.9014917442918663,-1.307110238240714,local_parabola_5_points,ok,0,300
8,8,8,1.3,S2_sum,0.0,0.00040065937142220277,0.011472632533332968,5.041720200992095,nan,local_parabola_5_points,boundary,41,300
8,8,8,1.3,S2_per_edge,0.0017144276310228804,nan,nan,0.6414863824710695,-0.7030467301960794,local_parabola_5_points,ok,0,300
8,8,8,1.3,Sstar_mean,0.0,0.0002532618432579394,0.007674553876585654,1.6047852096613906,nan,local_parabola_5_points,boundary,161,300
8,8,8,1.4000000000000001,M_sum,0.0,0.00014070976475978844,0.0067468295197205,6.995083116149437,nan,local_parabola_5_points,boundary,220,300
8,8,8,1.4000000000000001,M_per_edge,0.0017655459234519918,nan,nan,0.8900617402357563,-1.2807241487405356,local_parabola_5_points,ok,0,300
8,8,8,1.4000000000000001,S2_sum,0.0,0.00011206074111513849,0.007091767730829978,4.992429972916727,nan,local_parabola_5_points,boundary,223,300
8,8,8,1.4000000000000001,S2_per_edge,0.0018966929520679797,nan,nan,0.6352216381536587,-0.6958157884377779,local_parabola_5_points,ok,0,300
8,8,8,1.4000000000000001,Sstar_mean,0.0,0.0002476262238017779,0.006788871271264092,1.602226878631373,nan,local_parabola_5_points,boundary,211,300
8,8,8,1.5,M_sum,0.0,0.0002528894383074884,0.007441645898537843,6.904754049005752,nan,local_parabola_5_points,boundary,199,300
8,8,8,1.5,M_per_edge,0.0,nan,nan,0.8785746031517175,nan,local_parabola_5_points,boundary,0,300
8,8,8,1.5,S2_sum,0.0,0.00033542418315439385,0.008497801656255789,4.942522308955229,nan,local_parabola_5_points,boundary,207,300
8,8,8,1.5,S2_per_edge,0.0,nan,nan,0.6288749347078247,nan,local_parabola_5_points,boundary,0,300
8,8,8,1.5,Sstar_mean,0.0,0.00012126129274217716,0.007226456384646159,1.599321940469895,nan,local_parabola_5_points,boundary,137,300
8,8,8,1.6,M_sum,0.0,0.0003482995897607817,0.007273115850623332,6.8144206346045655,nan,local_parabola_5_points,boundary,110,300
8,8,8,1.6,M_per_edge,0.0,nan,nan,0.8670914094848202,nan,local_parabola_5_points,boundary,0,300
8,8,8,1.6,S2_sum,0.0,9.26546225410738e-05,0.008937499864451384,4.892225387993456,nan,local_parabola_5_points,boundary,124,300
8,8,8,1.6,S2_per_edge,0.0,nan,nan,0.622481581754364,nan,local_parabola_5_points,boundary,0,300
8,8,8,1.6,Sstar_mean,0.0,0.00023535968272543178,0.00900330853631075,1.5960941253615448,nan,local_parabola_5_points,boundary,182,300
8,8,8,1.7000000000000002,M_sum,0.0,0.00019928645667163726,0.008366966198194502,6.724414133411636,nan,local_parabola_5_points,boundary,69,300
8,8,8,1.7000000000000002,M_per_edge,0.0,nan,nan,0.8556493419264523,nan,local_parabola_5_points,boundary,0,300
8,8,8,1.7000000000000002,S2_sum,0.0,0.00023772542217066195,0.008694963607042317,4.841733965776921,nan,local_parabola_5_points,boundary,76,300
8,8,8,1.7000000000000002,S2_per_edge,0.0,nan,nan,0.6160633033795616,nan,local_parabola_5_points,boundary,0,300
8,8,8,1.7000000000000002,Sstar_mean,0.0,0.0002863937481797182,0.0064510416165321485,1.5926336515716197,nan,local_parabola_5_points,boundary,34,300
8,8,8,1.8,M_sum,0.0,0.0001320461626274125,0.007892795396472587,6.635006299995948,nan,local_parabola_5_points,boundary,158,300
8,8,8,1.8,M_per_edge,0.0,nan,nan,0.8442829498361248,nan,local_parabola_5_points,boundary,0,300
8,8,8,1.8,S2_sum,0.0,0.00023490136952649735,0.008577122925130751,4.791213458623483,nan,local_parabola_5_points,boundary,166,300
8,8,8,1.8,S2_per_edge,0.0,nan,nan,0.6096411239354974,nan,local_parabola_5_points,boundary,0,300
8,8,8,1.8,Sstar_mean,0.0,0.00035154293490908205,0.008108489739515104,1.588682495672019,nan,local_parabola_5_points,boundary,317,300
8,8,8,1.9000000000000001,M_sum,0.0,6.603767347769038e-05,0.008160026199643004,6.546418317688252,nan,local_parabola_5_points,boundary,110,300
8,8,8,1.9000000000000001,M_per_edge,0.0,nan,nan,0.8330203594649768,nan,local_parabola_5_points,boundary,0,300
8,8,8,1.9000000000000001,S2_sum,0.0,7.00282027877234e-05,0.00925977680547034,4.740803704428144,nan,local_parabola_5_points,boundary,120,300
8,8,8,1.9000000000000001,S2_per_edge,0.0,nan,nan,0.6032328192156252,nan,local_parabola_5_points,boundary,0,300
8,8,8,1.9000000000000001,Sstar_mean,0.0,0.0002382275980417917,0.008213359930758333,1.5844540062582677,nan,local_parabola_5_points,boundary,202,300
8,8,8,2.0,M_sum,0.0,0.00043892702826007455,0.008925639933874319,6.458828585903116,nan,local_parabola_5_points,boundary,203,300
8,8,8,2.0,M_per_edge,0.0,nan,nan,0.8218842626172718,nan,local_parabola_5_points,boundary,0,300
8,8,8,2.0,S2_sum,0.0,0.0005236293184317186,0.009442837603958566,4.690622354055136,nan,local_parabola_5_points,boundary,221,300
8,8,8,2.0,S2_per_edge,0.0,nan,nan,0.5968533470377174,nan,local_parabola_5_points,boundary,0,300
8,8,8,2.0,Sstar_mean,0.0,0.0008551230806551266,0.008660985597793538,1.5797951454910506,nan,local_parabola_5_points,boundary,322,300
8,8,8,2.1,M_sum,0.0,0.0006988796096676775,0.009508994583029076,6.372379434718509,nan,local_parabola_5_points,boundary,185,300
8,8,8,2.1,M_per_edge,0.0,nan,nan,0.8108927691243324,nan,local_parabola_5_points,boundary,0,300
8,8,8,2.1,S2_sum,0.0,0.0011701948812213102,0.010438162125929682,4.640767885349819,nan,local_parabola_5_points,boundary,203,300
8,8,8,2.1,S2_per_edge,0.0,nan,nan,0.5905152299085056,nan,local_parabola_5_points,boundary,0,300
8,8,8,2.1,Sstar_mean,0.0,0.0011551522494478183,0.008713339162141513,1.5748151808412534,nan,local_parabola_5_points,boundary,218,300
8,8,8,2.2,M_sum,0.0,0.0009931606834031742,0.011994226515592354,6.287182871129689,nan,local_parabola_5_points,boundary,100,300
8,8,8,2.2,M_per_edge,0.0,nan,nan,0.8000601363977277,nan,local_parabola_5_points,boundary,0,300
8,8,8,2.2,S2_sum,0.0,0.0007343315773804479,0.013056590516877674,4.5913222546028205,nan,local_parabola_5_points,boundary,119,300
8,8,8,2.2,S2_per_edge,0.0,nan,nan,0.5842288916593574,nan,local_parabola_5_points,boundary,0,300
8,8,8,2.2,Sstar_mean,0.0,0.0016959050809880157,0.009844303245882247,1.5695895095257308,nan,local_parabola_5_points,boundary,65,300
8,8,8,2.3,M_sum,0.0,0.0019127524694716586,0.012786260791058508,6.203325470782278,nan,local_parabola_5_points,boundary,128,300
8,8,8,2.3,M_per_edge,0.0,nan,nan,0.7893973905143076,nan,local_parabola_5_points,boundary,0,300
8,8,8,2.3,S2_sum,0.0,0.0019572505610522483,0.01360337506512536,4.5423532122638655,nan,local_parabola_5_points,boundary,153,300
8,8,8,2.3,S2_per_edge,0.0,nan,nan,0.5780029514588425,nan,local_parabola_5_points,boundary,0,300
8,8,8,2.3,Sstar_mean,0.0,0.0005094010947825234,0.008857036048933604,1.5639453159772523,nan,local_parabola_5_points,boundary,197,300
8,8,8,2.4000000000000004,M_sum,0.0,0.00040131340186426093,0.011461614388687697,6.120872526939265,nan,local_parabola_5_points,boundary,225,300
8,8,8,2.4000000000000004,M_per_edge,0.0,nan,nan,0.7789128530214193,nan,local_parabola_5_points,boundary,0,300
8,8,8,2.4000000000000004,S2_sum,0.0,0.000689945909551214,0.011777551323964552,4.493916315023688,nan,local_parabola_5_points,boundary,239,300
8,8,8,2.4000000000000004,S2_per_edge,0.0,nan,nan,0.5718444792816928,nan,local_parabola_5_points,boundary,0,300
8,8,8,2.4000000000000004,Sstar_mean,0.0,0.0002517829841588087,0.007422411511852792,1.5583126362061257,nan,local_parabola_5_points,boundary,242,300
8,8,8,2.5,M_sum,0.0,0.0002855351666072849,0.009212675586850154,6.039871560469366,nan,local_parabola_5_points,boundary,242,300
8,8,8,2.5,M_per_edge,0.0,nan,nan,0.7686125866369303,nan,local_parabola_5_points,boundary,0,300
8,8,8,2.5,S2_sum,0.0,0.0005938686194087353,0.009730298958267313,4.44605666768669,nan,local_parabola_5_points,boundary,254,300
8,8,8,2.5,S2_per_edge,0.003918683474031153,nan,nan,0.5657622337803248,-0.4939531841184899,local_parabola_5_points,ok,0,300
8,8,8,2.5,Sstar_mean,0.0,0.00014657005291613073,0.009453877166603059,1.5525624509547953,nan,local_parabola_5_points,boundary,66,300
