U,W,L,N,nmax,boundary,g,n_realizations_used,source
3.0,4.0,8,8,3,periodic,0.3263263263263263,224,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,5.0,8,8,3,periodic,0.20120120120120122,194,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,6.0,8,8,3,periodic,0.19119119119119116,182,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,7.0,8,8,3,periodic,0.1261261261261261,158,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,8.0,8,8,3,periodic,0.09109109109109115,152,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,9.0,8,8,3,periodic,0.12612612612612617,136,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,10.0,8,8,3,periodic,0.0410410410410411,149,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,11.0,8,8,3,periodic,-0.009009009009009427,135,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,12.0,8,8,3,periodic,0.01101101101101112,124,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,13.0,8,8,3,periodic,0.046046046046046105,127,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,14.0,8,8,3,periodic,-0.03403403403403436,110,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,15.0,8,8,3,periodic,0.02102102102102107,104,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,0.5,8,8,4,periodic,0.48648648648648635,69,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,1.0,8,8,4,periodic,0.28628628628628633,217,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,2.0,8,8,4,periodic,0.1761761761761762,191,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,3.0,8,8,4,periodic,0.09109109109109106,171,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,4.0,8,8,4,periodic,0.03603603603603615,158,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,5.0,8,8,4,periodic,0.06606606606606615,171,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,6.0,8,8,4,periodic,0.046046046046046105,152,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,7.0,8,8,4,periodic,0.02102102102102107,136,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,8.0,8,8,4,periodic,0.046046046046046105,132,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,9.0,8,8,4,periodic,0.0410410410410411,132,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,10.0,8,8,4,periodic,-0.03403403403403436,129,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,11.0,8,8,4,periodic,-0.029029029029029322,110,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,12.0,8,8,4,periodic,-0.06906906906906937,108,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,13.0,8,8,4,periodic,-0.03903903903903943,118,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,14.0,8,8,4,periodic,-0.04904904904904932,125,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,15.0,8,8,4,periodic,-0.014014014014014382,98,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
4.0,0.5,8,8,2,periodic,0.8568568568568571,240,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
4.0,1.0,8,8,2,periodic,0.8918918918918921,219,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
4.0,2.0,8,8,2,periodic,0.8818818818818821,254,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
4.0,3.0,8,8,2,periodic,0.7467467467467466,269,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
