U,W,mean_r,stderr_r,n_r_values,n_realizations_used,n_realizations_total,n_levels_min,n_levels_max,zero_gap_fraction,duplicate_levels_removed,L,Nup,Ndown,N,nmax,boundary,file
30.0,14.0,0.39308611890473283,0.0016601258255759927,28420,290,290,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_30/W_14/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U30_L9_N9_nmax2_W14_boundaryperiodic_nreal300.txt
40.0,14.0,0.3932068953274932,0.0016746263774908045,27636,282,282,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_40/W_14/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U40_L9_N9_nmax2_W14_boundaryperiodic_nreal300.txt
1.0,15.0,0.39466673828810545,0.0016713616946353034,27734,283,283,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_1/W_15/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U1_L9_N9_nmax2_W15_boundaryperiodic_nreal300.txt
2.0,15.0,0.3938840178877831,0.0017109490810683142,26362,269,269,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_2/W_15/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U2_L9_N9_nmax2_W15_boundaryperiodic_nreal300.txt
3.0,15.0,0.3985048582623053,0.0016836733269598703,27146,277,277,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_3/W_15/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U3_L9_N9_nmax2_W15_boundaryperiodic_nreal300.txt
4.0,15.0,0.39482783539206784,0.0016695430929646196,27636,282,282,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_4/W_15/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U4_L9_N9_nmax2_W15_boundaryperiodic_nreal300.txt
6.0,15.0,0.39518972759029614,0.0016722425377609289,27734,283,283,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_6/W_15/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U6_L9_N9_nmax2_W15_boundaryperiodic_nreal300.txt
7.0,15.0,0.39425887756141426,0.0017002033773292503,26852,274,274,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_7/W_15/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U7_L9_N9_nmax2_W15_boundaryperiodic_nreal300.txt
8.0,15.0,0.3973180557265865,0.001661650674555859,28028,286,286,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_8/W_15/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U8_L9_N9_nmax2_W15_boundaryperiodic_nreal300.txt
9.0,15.0,0.3912799687244402,0.0016639237839789183,28028,286,286,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_9/W_15/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U9_L9_N9_nmax2_W15_boundaryperiodic_nreal300.txt
10.0,15.0,0.3898613143933395,0.0016917604189808078,26950,275,275,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_10/W_15/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U10_L9_N9_nmax2_W15_boundaryperiodic_nreal300.txt
12.0,15.0,0.39279119921591304,0.0016997499470310742,26950,275,275,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_12/W_15/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U12_L9_N9_nmax2_W15_boundaryperiodic_nreal300.txt
15.0,15.0,0.38925847938532315,0.0016860429281804284,27440,280,280,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_15/W_15/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U15_L9_N9_nmax2_W15_boundaryperiodic_nreal300.txt
20.0,15.0,0.3876464957654757,0.0017013078966445693,26950,275,275,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_20/W_15/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U20_L9_N9_nmax2_W15_boundaryperiodic_nreal300.txt
30.0,15.0,0.39268609396754844,0.0016816839272610306,27440,280,280,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_30/W_15/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U30_L9_N9_nmax2_W15_boundaryperiodic_nreal300.txt
40.0,15.0,0.3901660817865469,0.0016986140598297332,27244,278,278,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_40/W_15/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U40_L9_N9_nmax2_W15_boundaryperiodic_nreal300.txt
