L,N,nmax,W_over_t,U_over_t,realizations,sample_mixing_mean,sample_mixing_sem
6,6,3,1.0,1.4,200,0.5761636513696895,0.0025154233861910927
6,6,3,1.0,1.5,200,0.5399912744645544,0.002416060229893468
6,6,3,1.0,1.6,200,0.5059683188638318,0.0023019603486244236
6,6,3,1.0,1.7,200,0.47411222811506976,0.0021790727261272883
6,6,3,1.0,1.8,200,0.444389820580263,0.0020521628684633973
6,6,3,1.0,1.9,200,0.41673197775616494,0.0019249060615121505
6,6,3,1.0,2.0,200,0.3910453486169855,0.0018000202396636009
6,6,3,1.5,0.0,200,0.8860522126361482,0.0036770780725773455
6,6,3,1.5,0.1,200,0.9159126684668004,0.0031743106623376297
6,6,3,1.5,0.2,200,0.9364237745026591,0.0025543444898187134
6,6,3,1.5,0.3,200,0.9464709244786311,0.0018985142413259133
6,6,3,1.5,0.4,200,0.9458312565830553,0.0013711103951943927
6,6,3,1.5,0.5,200,0.9351371415150637,0.0012474405400097368
6,6,3,1.5,0.6,200,0.9156796428383635,0.0015705545888219995
6,6,3,1.5,0.7,200,0.8891323458602192,0.0020519848222496084
6,6,3,1.5,0.8,200,0.8572757514795215,0.002516285470256477
6,6,3,1.5,0.9,200,0.8217800026598073,0.002906587239455454
6,6,3,1.5,1.0,200,0.7840734349097906,0.0032100195570087526
6,6,3,1.5,1.1,200,0.7452952097262903,0.003429334107382747
6,6,3,1.5,1.2,200,0.7063096143813563,0.003572430442674911
6,6,3,1.5,1.3,200,0.6677523206361121,0.0036483547259217896
6,6,3,1.5,1.4,200,0.6300836698454111,0.0036660307649078274
6,6,3,1.5,1.5,200,0.5936345082361812,0.003634068002563276
6,6,3,1.5,1.6,200,0.5586397978303568,0.003560837024603701
6,6,3,1.5,1.7,200,0.5252611312047725,0.0034544801008518354
6,6,3,1.5,1.8,200,0.49360149428190536,0.003322788454620851
6,6,3,1.5,1.9,200,0.4637155668622178,0.0031729960690989817
6,6,3,1.5,2.0,200,0.43561787627588944,0.0030115681462008063
6,6,3,2.0,0.0,200,0.8281422642629421,0.005144916922918368
6,6,3,2.0,0.1,200,0.8616020245810652,0.004739539642166048
6,6,3,2.0,0.2,200,0.8878555086038626,0.004177721198036531
6,6,3,2.0,0.3,200,0.9056651719929094,0.0035052186044010093
6,6,3,2.0,0.4,200,0.9144260806253094,0.0028037283961548595
6,6,3,2.0,0.5,200,0.9141843464542413,0.0022031214306975832
6,6,3,2.0,0.6,200,0.9055475164063985,0.0018860098092594508
6,6,3,2.0,0.7,200,0.8895354249175285,0.001967647985788738
6,6,3,2.0,0.8,200,0.8674125154088143,0.0023292006312550556
6,6,3,2.0,0.9,200,0.8405285642102615,0.002781166244268124
6,6,3,2.0,1.0,200,0.8101853247561462,0.0032164384729477936
6,6,3,2.0,1.1,200,0.7775405672282198,0.00359253570122328
6,6,3,2.0,1.2,200,0.7435549557879086,0.0038972091751872185
6,6,3,2.0,1.3,200,0.7089799049962483,0.004130701904050306
6,6,3,2.0,1.4,200,0.6743770225998457,0.00429764148656607
6,6,3,2.0,1.5,200,0.6401549798456382,0.004403615125344923
6,6,3,2.0,1.6,200,0.6066099551079177,0.004454055063476974
6,6,3,2.0,1.7,200,0.5739602475875352,0.004454158801480821
6,6,3,2.0,1.8,200,0.5423711766387052,0.00440914605447923
6,6,3,2.0,1.9,200,0.5119704983750679,0.004324508586270314
6,6,3,2.0,2.0,200,0.4828566016908782,0.004206115304842249
6,6,3,2.5,0.0,200,0.7725580101865048,0.006347308787462403
6,6,3,2.5,0.1,200,0.8072008323142376,0.006064156196881744
6,6,3,2.5,0.2,200,0.8362468178080129,0.0056110808924830806
6,6,3,2.5,0.3,200,0.858518772919656,0.0050144545641089165
6,6,3,2.5,0.4,200,0.8733110516594798,0.0043253717014806355
6,6,3,2.5,0.5,200,0.8804120253061057,0.0036192087443111176
6,6,3,2.5,0.6,200,0.8800455410104223,0.0029975214994294483
6,6,3,2.5,0.7,200,0.8727753235142123,0.0025842979981173957
6,6,3,2.5,0.8,200,0.859403948657542,0.002477699615076614
6,6,3,2.5,0.9,200,0.840878393308315,0.002658785519236747
6,6,3,2.5,1.0,200,0.8182045239070598,0.003006669039227681
6,6,3,2.5,1.1,200,0.7923726123591563,0.0034066827786039477
6,6,3,2.5,1.2,200,0.7642971961052359,0.0037922746798645093
6,6,3,2.5,1.3,200,0.7347740940554561,0.0041331691507006385
6,6,3,2.5,1.4,200,0.7044564601173345,0.0044188611217717425
6,6,3,2.5,1.5,200,0.6738505712695843,0.004648145304248673
6,6,3,2.5,1.6,200,0.6433292612735735,0.004823427841467193
6,6,3,2.5,1.7,200,0.6131571945469032,0.004948006402865121
6,6,3,2.5,1.8,200,0.5835201847159426,0.005025047557834134
6,6,3,2.5,1.9,200,0.5545518604027005,0.0050574060269202355
6,6,3,2.5,2.0,200,0.5263539959958426,0.005047781591542513
6,6,3,3.0,0.0,200,0.7213405765546816,0.007292887462826322
6,6,3,3.0,0.1,200,0.7558418071120372,0.007127192471517097
6,6,3,3.0,0.2,200,0.7859084046902791,0.006791200610573234
6,6,3,3.0,0.3,200,0.8104682672885698,0.006299535152289446
6,6,3,3.0,0.4,200,0.8288260576961922,0.005686593807770009
6,6,3,3.0,0.5,200,0.8406834003444863,0.0050036001379125455
6,6,3,3.0,0.6,200,0.8460874790076431,0.004315895123193284
6,6,3,3.0,0.7,200,0.8453504514501944,0.0037016712894670806
6,6,3,3.0,0.8,200,0.8389735524929463,0.0032473341895596325
6,6,3,3.0,0.9,200,0.827587271665956,0.0030249936587675923
6,6,3,3.0,1.0,200,0.8119029744572992,0.003049134469980201
6,6,3,3.0,1.1,200,0.7926690006311694,0.0032615968048770815
6,6,3,3.0,1.2,200,0.7706297184644201,0.003575602521816101
6,6,3,3.0,1.3,200,0.7464902619899797,0.003920883905628862
6,6,3,3.0,1.4,200,0.7208891497062336,0.004254700773339353
6,6,3,3.0,1.5,200,0.6943786797822028,0.004555499207322133
6,6,3,3.0,1.6,200,0.6674128203381511,0.004814614755414738
6,6,3,3.0,1.7,200,0.6403438347831186,0.00503009401006502
6,6,3,3.0,1.8,200,0.6134289203139305,0.005202849068881655
6,6,3,3.0,1.9,200,0.5868456475504171,0.0053346538509982016
6,6,3,3.0,2.0,200,0.5607121534076899,0.005427339494397694
6,6,3,3.5,0.0,200,0.6749952027536252,0.00802263568868885
6,6,3,3.5,0.1,200,0.7086750395651049,0.007959695055874875
6,6,3,3.5,0.2,200,0.7387629041900203,0.007731981259477532
6,6,3,3.5,0.3,200,0.7642879108789401,0.007346768105182481
6,6,3,3.5,0.4,200,0.7845955118563682,0.006828225289275624
6,6,3,3.5,0.5,200,0.7993693916926813,0.006214027674975956
6,6,3,3.5,0.6,200,0.8085854539111292,0.005551381066111638
6,6,3,3.5,0.7,200,0.812434925530159,0.004894325518642852
6,6,3,3.5,0.8,200,0.8112526227932793,0.004302324684945135
6,6,3,3.5,0.9,200,0.8054677025347778,0.0038368798233473305
6,6,3,3.5,1.0,200,0.7955745049699192,0.003549890530055469
6,6,3,3.5,1.1,200,0.78211205055818,0.003462503520121277
6,6,3,3.5,1.2,200,0.7656429049378235,0.003551514348806596
6,6,3,3.5,1.3,200,0.7467293767976302,0.0037627406214833384
6,6,3,3.5,1.4,200,0.7259107993013478,0.004038388504145996
6,6,3,3.5,1.5,200,0.7036862121717584,0.004333877172323657
6,6,3,3.5,1.6,200,0.6805031087183693,0.004620779865793492
6,6,3,3.5,1.7,200,0.6567496820920092,0.004883586125398446
6,6,3,3.5,1.8,200,0.6327485526151019,0.005115312876183225
6,6,3,3.5,1.9,200,0.6087529774121887,0.005313718136981458
6,6,3,3.5,2.0,200,0.5849482779392773,0.005478669443639754
6,6,3,4.0,0.0,200,0.6333540898720638,0.008580225643396003
6,6,3,4.0,0.1,200,0.6658898635128075,0.008603729939252036
6,6,3,4.0,0.2,200,0.695458463580893,0.008470257822734658
6,6,3,4.0,0.3,200,0.7211752817499669,0.008182323134402661
6,6,3,4.0,0.4,200,0.7424278722488364,0.007757428377015782
6,6,3,4.0,0.5,200,0.7589024602134404,0.007224799736701533
6,6,3,4.0,0.6,200,0.7705467452307511,0.006621178830343572
6,6,3,4.0,0.7,200,0.777497720285923,0.005987391265657699
6,6,3,4.0,0.8,200,0.7800085329073005,0.005366590109601958
6,6,3,4.0,0.9,200,0.778396933258859,0.004803633253460103
6,6,3,4.0,1.0,200,0.7730195720717917,0.004343174331582529
6,6,3,4.0,1.1,200,0.7642630993233566,0.004023166575826153
6,6,3,4.0,1.2,200,0.7525397096676091,0.003863508160010775
6,6,3,4.0,1.3,200,0.7382786952285937,0.0038570821914515434
6,6,3,4.0,1.4,200,0.7219119193012478,0.003972887552774272
6,6,3,4.0,1.5,200,0.703856691744189,0.0041697160584333115
6,6,3,4.0,1.6,200,0.6845017835721054,0.00440917603975002
6,6,3,4.0,1.7,200,0.6642000193740649,0.004661896399183473
6,6,3,4.0,1.8,200,0.6432661563146396,0.004908385604211645
6,6,3,4.0,1.9,200,0.6219758534228548,0.0051374220984132845
6,6,3,4.0,2.0,200,0.6005627579060675,0.005343574753969807
6,6,3,4.5,0.0,200,0.5959955047140804,0.009003181424566225
6,6,3,4.5,0.1,200,0.6272566785416411,0.009098218965475753
6,6,3,4.5,0.2,200,0.6560270564477427,0.009044640179504933
6,6,3,4.5,0.3,200,0.6814944686651738,0.008841772924149258
6,6,3,4.5,0.4,200,0.7030828061007951,0.008502534703247189
6,6,3,4.5,0.5,200,0.7204832377046998,0.008050448673804483
6,6,3,4.5,0.6,200,0.7336280223689806,0.007515636870384599
6,6,3,4.5,0.7,200,0.7426270723722065,0.006931184223029992
6,6,3,4.5,0.8,200,0.7476956657528763,0.006330774209049827
6,6,3,4.5,0.9,200,0.7490974247355047,0.0057479605328644105
6,6,3,4.5,1.0,200,0.7471133245757846,0.005216416875473451
6,6,3,4.5,1.1,200,0.742033233371902,0.004769215082934439
6,6,3,4.5,1.2,200,0.734158939655197,0.004434967477825549
6,6,3,4.5,1.3,200,0.7238081015806774,0.00423088666913604
6,6,3,4.5,1.4,200,0.7113128441971136,0.0041567787633995405
6,6,3,4.5,1.5,200,0.6970111505881342,0.004195262289019328
6,6,3,4.5,1.6,200,0.6812331810109851,0.004318621157281476
6,6,3,4.5,1.7,200,0.664287696330366,0.004497184334557905
6,6,3,4.5,1.8,200,0.6464538559168496,0.00470489959000163
6,6,3,4.5,1.9,200,0.6279801917644504,0.0049216996447516165
6,6,3,4.5,2.0,200,0.6090880048498358,0.005133902919066666
6,6,3,5.0,0.0,200,0.562433756218112,0.009321467535385815
6,6,3,5.0,0.1,200,0.5923912411526683,0.009475336992493862
6,6,3,5.0,0.2,200,0.6202309586813637,0.009488738532979745
6,6,3,5.0,0.3,200,0.6452028997692889,0.009358817724237826
6,6,3,5.0,0.4,200,0.6667620461226715,0.009095216489193867
6,6,3,5.0,0.5,200,0.6846025793719699,0.008717342373353625
6,6,3,5.0,0.6,200,0.6986424441121655,0.008250704646901964
6,6,3,5.0,0.7,200,0.7089715291865372,0.0077234757115607735
6,6,3,5.0,0.8,200,0.7157847103364133,0.0071638499193231245
6,6,3,5.0,0.9,200,0.7193216403852384,0.006598638959229928
6,6,3,5.0,1.0,200,0.7198280269752979,0.006053362099111882
6,6,3,5.0,1.1,200,0.7175412742265617,0.005553206842054606
6,6,3,5.0,1.2,200,0.7126932176640587,0.005123151745044134
6,6,3,5.0,1.3,200,0.7055192467885711,0.0047855566091484295
6,6,3,5.0,1.4,200,0.6962658259876489,0.0045553219669344095
6,6,3,5.0,1.5,200,0.685192641161279,0.0044353531287832345
6,6,3,5.0,1.6,200,0.6725681604038266,0.004415851153846606
6,6,3,5.0,1.7,200,0.6586592726194437,0.004478137129078524
6,6,3,5.0,1.8,200,0.6437183151444479,0.004600157088966404
6,6,3,5.0,1.9,200,0.6279726878976418,0.004760659605330889
6,6,3,5.0,2.0,200,0.6116211305616394,0.004941406824202142
6,6,4,0.5,0.0,200,0.9847591974740871,0.0005639071349121977
6,6,4,0.5,0.1,200,0.9931583631569985,0.0002294139717736802
6,6,4,0.5,0.2,200,0.9848647268472301,0.0002630437594378769
6,6,4,0.5,0.3,200,0.9615806208733527,0.0005740640160501899
6,6,4,0.5,0.4,200,0.9266400459520916,0.0008441732055580285
6,6,4,0.5,0.5,200,0.8838498471556542,0.0010468381260734386
6,6,4,0.5,0.6,200,0.8366194981141409,0.0011841295788369874
6,6,4,0.5,0.7,200,0.7875888163798982,0.0012658021116692415
6,6,4,0.5,0.8,200,0.7386155898775706,0.0013031364192698275
6,6,4,0.5,0.9,200,0.6909201386325782,0.0013064979689440372
6,6,4,0.5,1.0,200,0.6452560772482531,0.0012846441259287131
6,6,4,0.5,1.1,200,0.6020534742833401,0.001244727967838382
6,6,4,0.5,1.2,200,0.5615238807907328,0.0011924939829797072
6,6,4,0.5,1.3,200,0.523733181304086,0.0011324853182794492
6,6,4,0.5,1.4,200,0.48865134087193185,0.0010682250885321466
6,6,4,0.5,1.5,200,0.4561865507176558,0.0010023765151290435
6,6,4,0.5,1.6,200,0.42620893417001626,0.0009368895938611182
6,6,4,0.5,1.7,200,0.3985671279314056,0.0008731363116306055
