L,N,nmax,filling,W_over_t,realizations,U_points,U_scan_min_over_t,U_scan_max_over_t,U_M_star_over_t,U_M_same_samples_over_t,U_M_same_samples_ci95_low,U_M_same_samples_ci95_high,U_S_candidate_over_t,U_S_local_quadratic_over_t,U_S_smoothed_over_t,peak_estimator_disagreement_over_t,peak_estimators_agree,peak_smoothing_points_used,U_S_grid_max_over_t,U_S_star_over_t,U_S_ci95_low,U_S_ci95_high,bootstrap_valid_fraction,bootstrap_ci_width_over_t,grid_error_over_t,peak_resolved,peak_at_boundary,plateau_U_low_over_t,plateau_U_high_over_t,plateau_width_over_t,plateau_points,plateau_includes_U0,peak_height_delta_entropy_norm,peak_height_paired_sem,peak_significance_z,curvature,curvature_ci95_low,curvature_ci95_high,curvature_bootstrap_valid_fraction,R_required_for_3sigma,max_required_realizations,unresolved_reasons,delta_U_star_over_t,relative_peak_error,theory_ED_status
6,6,3,1.0,1.1,200,41,0.0,1.0,0.24831318733209576,0.25684803776707926,0.2454555529517506,0.2692696341285951,0.033765912720909244,0.03537867828574043,0.033765912720909244,0.001612765564831184,True,5,0.025,,0.018474988713679925,0.23023564256663487,0.745,0.21176065385295495,0.012500000000000011,False,False,0.0,0.25,0.25,11,True,8.954996386519864e-06,0.00011283163968332267,0.07936600417802381,-0.14730712082366815,-0.3389191441389266,-0.05568686068427728,0.745,285761.3402113797,500,plateau_includes_U0;wide_plateau;low_peak_significance;realization_limit_exceeded,,,unresolved
6,6,3,1.0,1.2,200,41,0.0,1.0,0.2696846005427327,0.2789890296034202,0.2665092708423953,0.29268167178970816,0.05480745599157796,0.048469089394598486,0.05480745599157796,0.006338366596979471,True,5,0.05,,0.02187469823528351,0.20485176404412053,0.808,0.18297706580883702,0.012500000000000011,False,False,0.0,0.175,0.175,8,True,0.00016531837501556902,0.0001800844514428545,0.9180047121837659,-0.10850933102133249,-0.3225203166785143,-0.0418331107229226,0.808,2135.90869726062,500,plateau_includes_U0;wide_plateau;low_peak_significance;realization_limit_exceeded,,,unresolved
6,6,3,1.0,1.3,200,41,0.0,1.0,0.2908073843418355,0.30088073618613803,0.28731043528435124,0.3157040735140788,0.11783908267911544,0.10494647621035079,0.11783908267911544,0.012892606468764653,True,5,0.1,,0.07154006973478605,0.18835964348651912,0.9335,0.11681957375173307,0.012500000000000011,False,False,0.075,0.2,0.125,6,False,0.00054627888765716,0.0002871044807629417,1.9027180843903828,-0.12471449217254235,-0.3156749877837471,-0.06098608125552328,0.9335,497.19140598333837,500,wide_plateau;low_peak_significance,,,unresolved
6,6,3,1.0,1.4,200,41,0.0,1.0,0.3116803581265767,0.32259149337756066,0.30791889086587865,0.3385046385165867,0.11875321781538248,0.1204987491137422,0.11875321781538248,0.0017455312983597204,True,5,0.125,,0.08492575164446078,0.15044101032407345,0.9695,0.06551525867961266,0.012500000000000011,False,False,0.1,0.15,0.04999999999999999,3,False,0.0005058739405597679,0.0002879459893498958,1.7568362098110637,-0.2023744106586379,-0.3873283279442223,-0.08044864628120035,0.9695,583.1898503589387,500,low_peak_significance;realization_limit_exceeded,,,unresolved
6,6,3,1.0,1.5,200,41,0.0,1.0,0.33230424741489656,0.34399001144436364,0.3282644759079253,0.3611362887173738,0.0943995106864629,0.10348043562613377,0.0943995106864629,0.009080924939670859,True,5,0.1,,0.04181746742382957,0.19113788187124747,0.7,0.1493204144474179,0.012500000000000011,False,False,0.0,0.175,0.175,6,True,0.00013056373503445183,0.00026825710496093566,0.4867111909429757,-0.16192151474890804,-0.3501377167401722,-0.06701426449346716,0.7,7598.534522327746,500,plateau_includes_U0;wide_plateau;low_peak_significance;realization_limit_exceeded,,,unresolved
6,6,3,1.0,1.6,200,41,0.0,1.0,0.35268122010073744,0.36513177538659614,0.3483507079974272,0.38356875365053655,0.13715983276934846,0.13130477063568363,0.13715983276934846,0.005855062133664823,True,5,0.125,,0.058258833372937795,0.1900782775614287,0.8415,0.1318194441884909,0.012500000000000011,False,False,0.0,0.2,0.2,4,True,0.0002948902536727638,0.0003438545429814218,0.8576017379787723,-0.16416356221569917,-0.47078362927565165,-0.08052030281464181,0.8415,2447.3788363122376,500,plateau_includes_U0;wide_plateau;low_peak_significance;realization_limit_exceeded,,,unresolved
6,6,3,1.0,1.7,200,41,0.0,1.0,0.37281453514157387,0.38595281654925684,0.3680555749318717,0.40581515075792823,0.09997564772128445,0.09926214302147225,0.09997564772128445,0.000713504699812198,True,5,0.1,,0.05225289031196799,0.18571572193555477,0.756,0.1334628316235868,0.012500000000000011,False,False,0.0,0.1,0.1,3,True,0.00022527015896961765,0.00033658132225833533,0.6692889476401684,-0.17207679219707367,-0.4405251782273036,-0.07208529093935079,0.756,4018.326287534358,500,plateau_includes_U0;low_peak_significance;realization_limit_exceeded,,,unresolved
6,6,3,1.0,1.8,200,41,0.0,1.0,0.3927083488166475,0.4066021014543115,0.3874682563470966,0.4277682532584953,0.08647102833736503,0.0732160307932142,0.08647102833736503,0.013254997544150826,True,5,0.075,,0.041044341358058616,0.19578044564193217,0.8795,0.15473610428387355,0.012500000000000011,False,False,0.05,0.2,0.15000000000000002,7,False,0.00039960195217173867,0.0003548045621805549,1.1262593403981853,-0.11438526064372888,-0.5352338420627714,-0.08944771610977452,0.8795,1419.04345071418,500,wide_plateau;low_peak_significance;realization_limit_exceeded,,,unresolved
6,6,3,1.0,1.9,200,41,0.0,1.0,0.4123673030487637,0.427059995057656,0.40677784446013665,0.44948425271113374,0.08191389627260766,0.0828705771408502,0.08191389627260766,0.0009566808682425348,True,5,0.075,,0.05557517331198024,0.11189322603022755,0.982,0.056318052718247316,0.012500000000000011,False,False,0.05,0.125,0.075,4,False,0.0010538086106791778,0.00041157436746019574,2.560433044414735,-0.3890916841744505,-0.7282051048186226,-0.19062422623763037,0.982,274.565305446595,500,wide_plateau,,,unresolved
6,6,3,1.0,2.0,200,41,0.0,1.0,0.43179653724407263,0.447237318263626,0.4257476668944157,0.47096233765627377,0.12316975026032885,0.1262651547096099,0.12316975026032885,0.003095404449281039,True,5,0.125,,0.043642924556988476,0.214665040871874,0.616,0.1710221163148855,0.012500000000000011,False,False,0.0,0.225,0.225,9,True,0.00020180580200104215,0.0005235060065609272,0.38548899052136354,-0.2684098708139298,-0.6960882257407947,-0.10713967118974299,0.616,12112.911570072332,500,plateau_includes_U0;wide_plateau;low_peak_significance;realization_limit_exceeded,,,unresolved
6,6,3,1.0,2.1,200,41,0.0,1.0,0.45100128668127226,0.46713109974676714,0.44437003878725506,0.492228832434358,0.11385972705435528,0.10874828843042589,0.11385972705435528,0.00511143862392939,True,5,0.125,,0.051740236015660565,0.1422420816201957,0.826,0.09050184560453513,0.012500000000000011,False,False,0.0,0.125,0.125,4,True,0.0005363577400849206,0.0005670191216115767,0.9459253129955996,-0.4225420457597133,-0.7976354096750453,-0.12132778963003991,0.826,2011.6795931919492,500,plateau_includes_U0;wide_plateau;low_peak_significance;realization_limit_exceeded,,,unresolved
6,6,3,1.0,2.2,200,41,0.0,1.0,0.46998702518889846,0.48693304252455366,0.46276589027212395,0.5132371223394216,0.09088099906844466,0.09178711558848382,0.09088099906844466,0.000906116520039163,True,5,0.1,,0.051983191917642405,0.12094232893716003,0.8155,0.06895913701951763,0.012500000000000011,False,False,0.0,0.125,0.125,5,True,0.0006042206957991203,0.0006264915640926795,0.9644514474415739,-0.4509013570350614,-0.8486766977343023,-0.17664606104564445,0.8155,1935.1372224041957,500,plateau_includes_U0;wide_plateau;low_peak_significance;realization_limit_exceeded,,,unresolved
6,6,3,1.0,2.3,200,41,0.0,1.0,0.48875920456407507,0.5064786734581523,0.48099249079310125,0.534272084470107,0.06669014676330849,0.07158637677006942,0.06669014676330849,0.004896230006760927,True,5,0.075,,0.03895139957014845,0.09220840737586562,0.87,0.053257007805717176,0.012500000000000011,False,False,0.05,0.1,0.05,3,False,0.0006168233221432556,0.0006143163430708576,1.0040809252442577,-0.5790760390498847,-1.0795887129561783,-0.24447635650967509,0.87,1785.3981136018738,500,low_peak_significance;realization_limit_exceeded,,,unresolved
6,6,3,1.0,2.4,200,41,0.0,1.0,0.5073230954219177,0.5258492257835321,0.4989999177157501,0.55504073386791,0.0,0.025,0.0,0.025,False,5,0.0,,0.01957251976847857,0.09612659510317131,0.47,0.07655407533469274,0.012500000000000011,False,True,0.0,0.1,0.1,5,True,0.0,0.0,,-0.02757476545375024,-1.0034682077470822,-0.14919642939850986,0.47,,500,local_fit_rejected;peak_estimators_disagree;scan_boundary;plateau_includes_U0;wide_plateau;low_peak_significance;low_bootstrap_valid_fraction,,,unresolved
6,6,3,1.0,2.5,200,41,0.0,1.0,0.525684029813947,0.5449416475012394,0.5168947440236032,0.5755904907107036,0.005559400614921373,0.0,0.005559400614921373,0.005559400614921373,False,5,0.0,,0.01910392487218255,0.14472935094466366,0.383,0.12562542607248112,0.012500000000000011,False,True,0.0,0.075,0.075,4,True,0.0,0.0,,-0.18985308592722705,-0.9299831366796997,-0.14590502950531106,0.383,,500,local_fit_rejected;peak_estimators_disagree;scan_boundary;plateau_includes_U0;wide_plateau;low_peak_significance;low_bootstrap_valid_fraction,,,unresolved
6,6,4,1.0,0.1,200,41,0.0,1.0,0.019442135855914394,0.020085143656794237,0.01921048400845153,0.021047975010618464,0.4929172842546419,0.49183038704961235,0.4929172842546419,0.0010868972050295245,True,5,0.475,,0.4839935299925199,0.5065662370596057,0.99,0.022572707067085807,0.012500000000000011,False,False,0.45,0.55,0.10000000000000003,5,False,0.04476188303474405,0.000545351524360711,82.07895464712641,-0.3927711055040879,-0.6659183410243599,-0.29163724812950786,0.99,0.26718303068889143,500,wide_plateau,,,unresolved
6,6,4,1.0,0.2,200,41,0.0,1.0,0.03885093071910998,0.04019582906279741,0.038449593301342844,0.04211101373344599,0.46053530048741637,0.45742009312416504,0.46053530048741637,0.0031152073632513266,True,5,0.475,0.4598366726844485,0.4508186580247873,0.4673288454193836,1.0,0.016510187394596254,0.012500000000000011,True,False,0.45,0.475,0.024999999999999967,2,False,0.022648588719759225,0.0007601975916994121,29.793028769176434,-0.5459610265893213,-0.7078072519476134,-0.4206068817428272,1.0,2.027884394532389,500,,0.4209857419653385,10.835924241018613,inconsistent
6,6,4,1.0,0.3,200,41,0.0,1.0,0.058193949610535776,0.06017093260978329,0.05756608777388701,0.06306002948966534,0.41134120525998086,0.4093740051249076,0.41134120525998086,0.0019672001350732327,True,5,0.425,0.41137294488812387,0.3912273146530517,0.4278933587951904,0.9945,0.0366660441421387,0.012500000000000011,True,False,0.4,0.425,0.024999999999999967,2,False,0.013164407085328489,0.0006181906338863547,21.295060720296473,-0.23563588084511083,-0.40262146455875936,-0.13482439159531873,0.9945,3.9693074528945798,500,,0.3531789952775881,6.068998540935027,inconsistent
