L,N,nmax,filling,fixed_W,observable,U_at_maximum,maximum_value
6,5,3,0.8333333333333334,3.0,fock_entropy_normalized,1.0,0.799834897578578
6,5,3,0.8333333333333334,3.0,pr_normalized,1.0,0.22008493499277698
6,5,3,0.8333333333333334,3.0,Nres_mean_l1.0,1.0,2.05894444444436
6,5,3,0.8333333333333334,3.0,Nres_mean_l2.0,1.0,3.74216666666696
6,5,3,0.8333333333333334,3.0,fres_l1.0,1.0,0.336918181818192
6,5,3,0.8333333333333334,3.0,fres_l2.0,1.0,0.612354545454538
6,6,2,1.0,3.0,onsite_pair_density,10.0,0.6652340575004442
6,6,2,1.0,3.0,onsite_pair_variance,1.0,1.35749202129336
6,6,2,1.0,3.0,charge_fluctuation,1.0,0.5834599382353
6,6,2,1.0,3.0,fock_entropy_normalized,1.0,0.80466562001633
6,6,2,1.0,3.0,pr_normalized,1.0,0.251756843046668
6,6,2,1.0,3.0,Nres_mean_l1.0,1.0,2.170468085109398
6,6,2,1.0,3.0,Nres_mean_l2.0,1.0,3.9216170212749804
6,6,2,1.0,3.0,fres_l1.0,1.0,0.36432857142858993
6,6,2,1.0,3.0,fres_l2.0,1.0,0.658271428571404
6,6,3,1.0,3.0,onsite_pair_density,10.0,1.0268998420353401
6,6,3,1.0,3.0,onsite_pair_variance,1.0,4.818364438917301
6,6,3,1.0,3.0,charge_fluctuation,1.0,0.9125590440979561
6,6,3,1.0,3.0,fock_entropy_normalized,1.0,0.815715171540518
6,6,3,1.0,3.0,pr_normalized,1.0,0.2161780935190502
6,6,3,1.0,3.0,Nres_mean_l1.0,1.0,2.2754642857142997
6,6,3,1.0,3.0,Nres_mean_l2.0,1.0,4.10380952380978
6,6,3,1.0,3.0,fres_l1.0,1.0,0.34254301075270804
6,6,3,1.0,3.0,fres_l2.0,1.0,0.617777777777776
6,7,2,1.1666666666666667,3.0,onsite_pair_density,3.0,0.8173662733307299
6,7,2,1.1666666666666667,3.0,onsite_pair_variance,1.0,1.2529405275993801
6,7,2,1.1666666666666667,3.0,charge_fluctuation,1.0,0.568929893350244
6,7,2,1.1666666666666667,3.0,fock_entropy_normalized,1.0,0.8081274543777179
6,7,2,1.1666666666666667,3.0,pr_normalized,1.0,0.264715595606526
6,7,2,1.1666666666666667,3.0,Nres_mean_l1.0,1.0,2.2579365079366305
6,7,2,1.1666666666666667,3.0,Nres_mean_l2.0,1.0,3.98631746031684
6,7,2,1.1666666666666667,3.0,fres_l1.0,1.0,0.3886612021857472
6,7,2,1.1666666666666667,3.0,fres_l2.0,1.0,0.6861693989071459
6,7,3,1.1666666666666667,3.0,onsite_pair_density,3.0,1.2963641747285202
6,7,3,1.1666666666666667,3.0,onsite_pair_variance,1.0,5.22221689905948
6,7,3,1.1666666666666667,3.0,charge_fluctuation,1.0,1.023669257474146
6,7,3,1.1666666666666667,3.0,fock_entropy_normalized,1.0,0.832867734758776
6,7,3,1.1666666666666667,3.0,pr_normalized,1.0,0.2250143799438242
6,7,3,1.1666666666666667,3.0,Nres_mean_l1.0,1.0,2.5462543859647204
6,7,3,1.1666666666666667,3.0,Nres_mean_l2.0,1.0,4.49158771929824
6,7,3,1.1666666666666667,3.0,fres_l1.0,1.0,0.362388264669152
