L,nmax,U,W,N0,A,B,n_N
7,5,6.0,8.0,6.0,0.25898559650868536,-0.015643490813135,3
7,5,6.0,9.0,6.0,0.251092394833536,-0.013428715582002024,3
7,5,6.0,10.0,6.0,0.24156778527515602,-0.010154611235407993,3
7,5,6.0,11.0,6.0,0.23212007569120666,-0.01001724510647499,3
7,5,6.0,12.0,6.0,0.22409388023404533,-0.007973350652322991,3
7,5,6.0,13.0,6.0,0.21729010149116598,-0.007434252449652998,3
7,5,6.0,14.0,6.0,0.210491178133366,-0.00434112389869698,3
7,5,6.0,15.0,6.0,0.204971222001606,-0.003765721786071999,3
7,5,7.0,1.0,6.0,0.4989473473605008,-0.047745244731913994,3
7,5,7.0,2.0,6.0,0.40856883743863337,-0.03800438934403502,3
7,5,7.0,3.0,6.0,0.34168653797238263,-0.030438818105567006,3
7,5,7.0,4.0,6.0,0.2993583069675734,-0.027295058069396028,3
7,5,7.0,5.0,6.0,0.2674389193788573,-0.022210919799367027,3
7,5,7.0,6.0,6.0,0.24722086781425467,-0.022008016241127984,3
7,5,7.0,7.0,6.0,0.23508841194321203,-0.01888062284188699,3
7,5,7.0,8.0,6.0,0.22727573619021868,-0.015165881091772984,3
7,5,7.0,9.0,6.0,0.22037915363358399,-0.012731309840906008,3
7,5,7.0,10.0,6.0,0.21501003674090668,-0.011321277257116,3
7,5,7.0,11.0,6.0,0.20806953817190266,-0.011404555838502015,3
7,5,7.0,12.0,6.0,0.20122299297310065,-0.010315654729276022,3
7,5,7.0,13.0,6.0,0.19534343855835734,-0.006407393287838001,3
7,5,7.0,14.0,6.0,0.18960775271295935,-0.0068982426034199795,3
7,5,7.0,15.0,6.0,0.1861962910034333,-0.007900867305682,3
7,5,8.0,1.0,6.0,0.4805661852816853,-0.050873974695349045,3
7,5,8.0,2.0,6.0,0.393854292244626,-0.04014164463874101,3
7,5,8.0,3.0,6.0,0.32838796848959134,-0.033352327790464986,3
7,5,8.0,4.0,6.0,0.27949523473684335,-0.028117893518702974,3
7,5,8.0,5.0,6.0,0.248318423009508,-0.019791845392634982,3
7,5,8.0,6.0,6.0,0.229760761433882,-0.021620902852720003,3
7,5,8.0,7.0,6.0,0.21227738369682667,-0.018769545697932988,3
7,5,8.0,8.0,6.0,0.20373478607949935,-0.015902721985599,3
7,5,8.0,9.0,6.0,0.19562745496968534,-0.014452520415006997,3
7,5,8.0,10.0,6.0,0.191590289671742,-0.014278096892827996,3
7,5,8.0,11.0,6.0,0.1890948945587673,-0.013525662181304993,3
7,5,8.0,12.0,6.0,0.18207930615460666,-0.01137888740505702,3
7,5,8.0,13.0,6.0,0.17757749206603135,-0.008236327082580028,3
7,5,8.0,14.0,6.0,0.17480884659043003,-0.009101963955335982,3
7,5,8.0,15.0,6.0,0.16714041962975001,-0.008999653595627988,3
7,5,9.0,1.0,6.0,0.46612036998237344,-0.05172267829818403,3
7,5,9.0,2.0,6.0,0.38176424422872396,-0.042277764457941985,3
7,5,9.0,3.0,6.0,0.316076037299918,-0.028937768510409995,3
7,5,9.0,4.0,6.0,0.26887482494368337,-0.028128622993817007,3
7,5,9.0,5.0,6.0,0.236676451229374,-0.022126120837205013,3
7,5,9.0,6.0,6.0,0.21453259483779,-0.017889348230347005,3
7,5,9.0,7.0,6.0,0.19551016643216734,-0.017476918888215995,3
7,5,9.0,8.0,6.0,0.18591360529239598,-0.015240695703979998,3
7,5,9.0,9.0,6.0,0.1782154602249988,-0.015673964609909996,3
7,5,9.0,10.0,6.0,0.1753996732940187,-0.01437435338184101,3
7,5,9.0,11.0,6.0,0.170895646110236,-0.01275785897248198,3
7,5,9.0,12.0,6.0,0.16778483319524665,-0.01138155559409501,3
7,5,9.0,13.0,6.0,0.16214213448586134,-0.01110194509436202,3
7,5,9.0,14.0,6.0,0.15971364170981392,-0.011603462314016114,3
7,5,9.0,15.0,6.0,0.15561133676890673,-0.008133169038459287,3
7,5,10.0,1.0,6.0,0.4553402309666907,-0.053860583570069065,3
7,5,10.0,2.0,6.0,0.3710198883675473,-0.044157859929966015,3
7,5,10.0,3.0,6.0,0.3049967049453293,-0.03327135437926698,3
7,5,10.0,4.0,6.0,0.2623016220199073,-0.02645876203078601,3
7,5,10.0,5.0,6.0,0.227067795636548,-0.024204273798377002,3
7,5,10.0,6.0,6.0,0.20548652801105663,-0.021323130970625992,3
7,5,10.0,7.0,6.0,0.18774367206304754,-0.017400161010429988,3
7,5,10.0,8.0,6.0,0.17478118144179108,-0.015939554813093504,3
7,5,10.0,9.0,6.0,0.16502048936430133,-0.015251751708445685,3
7,5,10.0,10.0,6.0,0.159291528450182,-0.013406481717673308,3
7,5,10.0,11.0,6.0,0.15576603404938258,-0.01163096854569741,3
7,5,10.0,12.0,6.0,0.1538970417713024,-0.010257932260651415,3
7,5,10.0,13.0,6.0,0.1489866457913306,-0.009696799023903191,3
7,5,10.0,14.0,6.0,0.14681888725073952,-0.008014575184405875,3
7,5,10.0,15.0,6.0,0.14380226398372878,-0.008259611824915788,3
