L,N,nmax,filling,fixed_W,observable,U_at_maximum,maximum_value
8,7,1,0.875,10.0,pr_normalized,1.0,0.206524503107035
8,7,1,0.875,10.0,Nres_mean_l1.0,1.0,0.202
8,7,1,0.875,10.0,Nres_mean_l2.0,1.0,0.3895
8,7,1,0.875,10.0,fres_l1.0,1.0,0.101
8,7,1,0.875,10.0,fres_l2.0,1.0,0.19475
8,8,1,1.0,10.0,onsite_pair_density,1.0,0.0
8,8,1,1.0,10.0,onsite_pair_variance,1.0,0.0
8,8,1,1.0,10.0,charge_fluctuation,1.0,0.0
8,8,1,1.0,10.0,pr_normalized,1.0,1.0
8,8,1,1.0,10.0,Nres_mean_l1.0,1.0,0.0
8,8,1,1.0,10.0,Nres_mean_l2.0,1.0,0.0
