L,N,nmax,filling,fixed_W,observable,U_at_maximum,maximum_value,U_at_max_Wstar,delta_U_maximum_minus_Wstar
8,6,2,0.75,7.0,fock_entropy_normalized,2.0,0.564942246666382,3.0,-1.0
8,6,2,0.75,7.0,pr_normalized,2.0,0.0387256249923942,3.0,-1.0
8,6,2,0.75,7.0,Nres_mean_l1.0,1.0,1.267632653061024,3.0,-2.0
8,6,2,0.75,7.0,Nres_mean_l2.0,1.0,2.4623775510206,3.0,-2.0
8,6,2,0.75,7.0,fres_l1.0,1.0,0.1744775280898768,3.0,-2.0
8,6,2,0.75,7.0,fres_l2.0,1.0,0.338922752808983,3.0,-2.0
8,7,2,0.875,7.0,onsite_pair_density,8.0,0.52932417405126,2.0,6.0
8,7,2,0.875,7.0,onsite_pair_variance,1.0,1.5415409865750418,2.0,-1.0
8,7,2,0.875,7.0,charge_fluctuation,2.0,0.41567240291598,2.0,0.0
8,7,2,0.875,7.0,fock_entropy_normalized,2.0,0.5944009783282601,2.0,0.0
8,7,2,0.875,7.0,pr_normalized,2.0,0.040522674119782325,2.0,0.0
8,7,2,0.875,7.0,Nres_mean_l1.0,1.0,1.402783464567328,2.0,-1.0
8,7,2,0.875,7.0,Nres_mean_l2.0,1.0,2.672007874015712,2.0,-1.0
8,7,2,0.875,7.0,fres_l1.0,1.0,0.18442391304345643,2.0,-1.0
