L,N,nmax,W,slope_vs_U,intercept,r2,n_U,mean_positive_step_fraction,monotone_decreasing_strict
8,7,5,2.0,-0.058540585812232274,0.8505582361487523,0.8777906736003064,10,0.0,1
8,7,5,3.0,-0.06386859549994768,0.8223361809913339,0.8714100021869273,10,0.0,1
8,7,5,4.0,-0.06334883274921986,0.7747606704844201,0.8774371496902198,10,0.0,1
8,7,5,5.0,-0.0592342537915664,0.7141647719872386,0.8970922426846153,10,0.0,1
8,7,5,6.0,-0.05482471279158519,0.661736672547524,0.9094349199479134,10,0.0,1
8,7,5,7.0,-0.04886838150678501,0.6011561558815891,0.9322629549795228,10,0.0,1
8,7,5,8.0,-0.042400130497885845,0.542316763749693,0.9503506514625312,10,0.0,1
8,7,5,9.0,-0.03857972509302496,0.5028962505941126,0.9626803813293924,10,0.0,1
8,7,5,10.0,-0.03482544765395946,0.4662721926928536,0.9613441681616216,10,0.0,1
8,7,5,11.0,-0.029671921413191176,0.42192753431400265,0.9670431854084134,10,0.1111111111111111,0
8,7,5,12.0,-0.02635413798759091,0.3915807030848689,0.9720133248407797,10,0.0,1
8,7,5,13.0,-0.02330439493830234,0.36224142669956366,0.9740083803407734,10,0.1111111111111111,0
8,7,5,14.0,-0.023044239912224394,0.35403886328770184,0.9764570813540352,10,0.0,1
8,7,5,15.0,-0.021044853066399766,0.33390599534003973,0.981586992329957,10,0.0,1
8,8,2,0.1,-0.018664063673068724,0.8968956070479485,0.9415535981853418,10,0.0,1
8,8,2,0.25,-0.018606209988863177,0.9011627831726127,0.9431387579662504,10,0.0,1
8,8,2,0.5,-0.01908392505847918,0.9041761164546253,0.947037065410176,10,0.0,1
8,8,2,0.75,-0.020127595966663504,0.9062581350039435,0.949556699882415,10,0.0,1
8,8,2,1.0,-0.021572330105756,0.9082032392018072,0.9518941572965045,10,0.0,1
8,8,2,2.0,-0.02966111955758424,0.9140819430052446,0.9581487373851949,10,0.0,1
8,8,2,3.0,-0.038779879606318415,0.9097003459098243,0.9645365000355222,10,0.0,1
8,8,2,4.0,-0.044237235768919886,0.8814255042847918,0.9687557442923928,10,0.0,1
8,8,2,5.0,-0.04312300877682157,0.8200576516216542,0.9670035029286063,10,0.1111111111111111,0
8,8,2,6.0,-0.03987987379159784,0.750560036051254,0.9645866660971436,10,0.0,1
8,8,2,7.0,-0.035903692704916286,0.6846369696565223,0.9583845395088867,10,0.1111111111111111,0
8,8,2,8.0,-0.03075327831043259,0.6153945264119395,0.9523280967589062,10,0.1111111111111111,0
8,8,2,9.0,-0.025704661267700834,0.555969124173935,0.917459843409475,10,0.2222222222222222,0
8,8,2,10.0,-0.021304874579039523,0.4999140473037746,0.9268449210798845,10,0.1111111111111111,0
8,8,2,11.0,-0.0179815826382321,0.45732968254033957,0.9383167077310628,10,0.0,1
8,8,2,12.0,-0.014221548467751765,0.41244700725404254,0.9198239846686038,10,0.2222222222222222,0
8,8,2,13.0,-0.012793779743379011,0.3865799953011468,0.9198391806302773,10,0.1111111111111111,0
8,8,2,14.0,-0.00991602592868327,0.3507320963749165,0.8927864784544516,10,0.2222222222222222,0
8,8,2,15.0,-0.008989427442734725,0.33219207872705303,0.9357696800568547,10,0.1111111111111111,0
8,8,3,0.1,-0.03257422371425982,0.9154319099565348,0.9431416081401021,10,0.0,1
8,8,3,0.25,-0.03429875775529501,0.9196766235521104,0.9476437140451347,10,0.0,1
8,8,3,0.5,-0.036464536991329365,0.9229639545573421,0.9501394020074921,10,0.0,1
8,8,3,0.75,-0.03916897566443604,0.9267839461376262,0.9524196037412835,10,0.0,1
8,8,3,1.0,-0.042399608192550946,0.9305884916537569,0.9532113858842343,10,0.0,1
8,8,3,2.0,-0.05434996359825951,0.9353038282635091,0.946023610499049,10,0.0,1
8,8,3,3.0,-0.06263586596672509,0.9220625153247108,0.9342103625719966,10,0.0,1
8,8,3,4.0,-0.06594665905100931,0.8907998195459532,0.9333349323180032,10,0.0,1
8,8,3,5.0,-0.06250126755799992,0.8295186489727984,0.940246214702838,10,0.0,1
8,8,3,6.0,-0.058682822439419316,0.7692085232592277,0.9526537866439482,10,0.1111111111111111,0
8,8,3,7.0,-0.05270662671775541,0.7024681641035456,0.9507168616697175,10,0.1111111111111111,0
8,8,3,8.0,-0.046940623568425155,0.6437173512035592,0.9732464619200518,10,0.0,1
8,8,3,9.0,-0.04175760226900349,0.5896357467251261,0.9772624249679261,10,0.1111111111111111,0
8,8,3,10.0,-0.03735987167511925,0.5444219541035926,0.9800918926588525,10,0.0,1
8,8,3,11.0,-0.03177129248285313,0.4922207882743263,0.9786452420160175,10,0.1111111111111111,0
8,8,3,12.0,-0.02736988459967581,0.44975090557214764,0.9560511747541509,10,0.1111111111111111,0
8,8,3,13.0,-0.023624046571850223,0.413522273214981,0.9761044043085252,10,0.1111111111111111,0
8,8,3,14.0,-0.02114023402531516,0.3877515405445007,0.9718535670228029,10,0.1111111111111111,0
8,8,3,15.0,-0.018686324013750394,0.3611859419101942,0.9701321779776464,10,0.1111111111111111,0
8,8,4,0.1,-0.042701118582206134,0.8925807449881076,0.9082371867731454,10,0.0,1
8,8,4,0.25,-0.04440646061473385,0.8945552425263466,0.9113169763239186,10,0.0,1
8,8,4,0.5,-0.046420870771121225,0.8944665996777368,0.9100116607493973,10,0.0,1
8,8,4,0.75,-0.048909443500785785,0.8946890822190542,0.9091286100574626,10,0.0,1
8,8,4,1.0,-0.05138313229121659,0.8936220473929034,0.9049575755309917,10,0.0,1
8,8,4,2.0,-0.061032902825567295,0.8850374567910215,0.8894453669550342,10,0.0,1
8,8,4,3.0,-0.06744819430049265,0.865694097807983,0.8816204359675751,10,0.0,1
8,8,4,4.0,-0.06847043633329178,0.8312917627934091,0.8904729471286986,10,0.0,1
8,8,4,5.0,-0.06588049878579626,0.7831113063161437,0.8976266938922437,10,0.0,1
8,8,4,6.0,-0.060444989381846025,0.7192751747364706,0.9140998167582652,10,0.0,1
8,8,4,7.0,-0.056065120485221887,0.6698130973000458,0.9278706282792378,10,0.0,1
8,8,4,8.0,-0.04856086923542293,0.601286468150113,0.9497086164397004,10,0.0,1
8,8,4,9.0,-0.04334133947160843,0.5533643139705977,0.9565839275596757,10,0.0,1
8,8,4,10.0,-0.03735137541316427,0.49861868759513434,0.9704359053980739,10,0.0,1
8,8,4,11.0,-0.03343040907007482,0.46295034288541037,0.9722762563659039,10,0.0,1
8,8,4,12.0,-0.030220179726705994,0.4322283154393181,0.9733543703112174,10,0.1111111111111111,0
8,8,4,13.0,-0.0267073043216299,0.40019879198162983,0.9768884973101835,10,0.0,1
8,8,4,14.0,-0.024469624996558522,0.37636368122624175,0.9747855823943758,10,0.1111111111111111,0
8,8,4,15.0,-0.021769316729774016,0.3508922536191471,0.9854334017082815,10,0.0,1
