L,N,nmax,filling,fixed_W,observable,U_at_maximum,maximum_value,U_at_max_Wstar,delta_U_maximum_minus_Wstar
6,8,4,1.3333333333333333,4.0,pr_normalized,1.0,0.1580083645563138,2.0,-1.0
6,8,4,1.3333333333333333,4.0,Nres_mean_l1.0,1.0,2.2902670872764204,2.0,-1.0
6,8,4,1.3333333333333333,4.0,Nres_mean_l2.0,1.0,4.185892744479421,2.0,-1.0
6,8,4,1.3333333333333333,4.0,fres_l1.0,1.0,0.30453635346755,2.0,-1.0
6,8,4,1.3333333333333333,4.0,fres_l2.0,1.0,0.5565973154362439,2.0,-1.0
6,9,4,1.5,4.0,onsite_pair_density,7.0,2.4651676746144005,2.0,5.0
6,9,4,1.5,4.0,onsite_pair_variance,1.0,13.736168114513799,2.0,-1.0
6,9,4,1.5,4.0,charge_fluctuation,1.0,1.537478701598292,2.0,-1.0
6,9,4,1.5,4.0,fock_entropy_normalized,1.0,0.8264212608376561,2.0,-1.0
6,9,4,1.5,4.0,pr_normalized,1.0,0.1755500164153442,2.0,-1.0
6,9,4,1.5,4.0,Nres_mean_l1.0,1.0,2.531906902086842,2.0,-1.0
6,9,4,1.5,4.0,Nres_mean_l2.0,1.0,4.559990369180859,2.0,-1.0
6,9,4,1.5,4.0,fres_l1.0,1.0,0.32376395730701396,2.0,-1.0
6,9,4,1.5,4.0,fres_l2.0,1.0,0.583102216748784,2.0,-1.0
6,3,4,0.5,5.0,onsite_pair_density,10.0,0.260673244665724,2.0,8.0
6,3,4,0.5,5.0,onsite_pair_variance,1.0,1.974116450696734,2.0,-1.0
6,3,4,0.5,5.0,charge_fluctuation,1.0,0.32838343856042,2.0,-1.0
6,3,4,0.5,5.0,fock_entropy_normalized,1.0,0.612773776714046,2.0,-1.0
6,3,4,0.5,5.0,pr_normalized,1.0,0.1520748191445852,2.0,-1.0
6,3,4,0.5,5.0,Nres_mean_l1.0,1.0,0.9757857142856637,2.0,-1.0
6,3,4,0.5,5.0,Nres_mean_l2.0,1.0,1.8467142857142522,2.0,-1.0
6,3,4,0.5,5.0,fres_l1.0,1.0,0.2168412698412642,2.0,-1.0
6,3,4,0.5,5.0,fres_l2.0,1.0,0.4103809523809306,2.0,-1.0
6,4,4,0.6666666666666666,5.0,onsite_pair_density,1.0,0.491413198117346,2.0,-1.0
6,4,4,0.6666666666666666,5.0,onsite_pair_variance,1.0,4.72093038322354,2.0,-1.0
6,4,4,0.6666666666666666,5.0,charge_fluctuation,1.0,0.504016849255678,2.0,-1.0
6,4,4,0.6666666666666666,5.0,fock_entropy_normalized,1.0,0.646936391366816,2.0,-1.0
6,4,4,0.6666666666666666,5.0,pr_normalized,1.0,0.1251058782399658,2.0,-1.0
6,4,4,0.6666666666666666,5.0,Nres_mean_l1.0,1.0,1.2053015873014519,2.0,-1.0
