L,N,nmax,filling,W_over_t,realizations,U_points,U_scan_min_over_t,U_scan_max_over_t,U_M_star_over_t,U_M_same_samples_over_t,U_M_same_samples_ci95_low,U_M_same_samples_ci95_high,entropy_peak_method,U_S_loess_over_t,loess_span_points_used,loess_dense_points,U_S_candidate_over_t,U_S_local_quadratic_over_t,U_S_smoothed_over_t,peak_estimator_disagreement_over_t,peak_estimators_agree,peak_smoothing_points_used,U_S_grid_max_over_t,U_S_star_over_t,U_S_ci95_low,U_S_ci95_high,bootstrap_valid_fraction,bootstrap_ci_width_over_t,grid_error_over_t,peak_resolved,peak_at_boundary,plateau_U_low_over_t,plateau_U_high_over_t,plateau_width_over_t,plateau_points,plateau_includes_U0,peak_height_delta_entropy_norm,peak_height_paired_sem,peak_significance_z,curvature,curvature_ci95_low,curvature_ci95_high,curvature_bootstrap_valid_fraction,R_required_for_3sigma,max_required_realizations,unresolved_reasons,delta_U_star_over_t,relative_peak_error,theory_ED_status
6,6,3,1.0,1.2,200,41,0.0,1.0,0.2696846005427327,0.2789890296034202,0.2665092708423953,0.29268167178970816,weighted_loess_quadratic,0.020257435747483194,9,1001,0.020257435747483194,0.02006530465001127,0.02223553791906076,0.0021702332690494916,True,7,0.02,,0.002412151046076207,0.04825836081584214,0.8,0.04584620976976593,0.012500000000000011,False,False,0.0,0.025,0.025,2,True,1.5403746701313504e-05,3.062777179597012e-05,0.502933964766587,-0.05151201561000839,-0.0818597711977662,-0.03303122502901741,0.8,7116.239782216941,500,plateau_includes_U0;low_peak_significance;realization_limit_exceeded,,,unresolved
6,6,3,1.0,1.3,200,41,0.0,1.0,0.2908073843418355,0.30088073618613803,0.28731043528435124,0.3157040735140788,weighted_loess_quadratic,0.015054835730644683,9,1001,0.015054835730644683,0.0,0.016504178295332104,0.016504178295332104,True,7,0.015,,0.002301556993177307,0.04542600380175063,0.71,0.04312444680857332,0.012500000000000011,False,False,0.0,0.05,0.05,3,True,-3.299066258808825e-05,3.195355682511259e-05,-1.0324566610425223,-0.046636007590334295,-0.07870754808057519,-0.029264368945137904,0.71,,500,plateau_includes_U0;low_peak_significance,,,unresolved
6,6,3,1.0,1.4,200,41,0.0,1.0,0.3116803581265767,0.32259149337756066,0.30791889086587865,0.3385046385165867,weighted_loess_quadratic,0.0,9,1001,0.0,0.0,0.0038331734697310098,0.0038331734697310098,False,7,0.0,,0.0016077744128101834,0.03721276813691742,0.417,0.03560499372410724,0.012500000000000011,False,True,0.0,0.025,0.025,2,True,0.0,0.0,,-0.03806008647375136,-0.07678815287426592,-0.02550017778380788,0.417,,500,local_fit_rejected;peak_estimators_disagree;scan_boundary;plateau_includes_U0;low_peak_significance;low_bootstrap_valid_fraction,,,unresolved
6,6,3,1.0,1.5,200,41,0.0,1.0,0.33230424741489656,0.34399001144436364,0.3282644759079253,0.3611362887173738,weighted_loess_quadratic,0.013153082207939539,9,1001,0.013153082207939539,0.00919741449221513,0.015889180342460552,0.0066917658502454215,True,7,0.013000000000000001,,0.002021252641541278,0.04407050579763754,0.71,0.04204925315609626,0.012500000000000011,False,False,0.0,0.025,0.025,2,True,-6.779170023042402e-06,4.1438677580872926e-05,-0.1635952308036852,-0.06433259159771648,-0.10382041175965485,-0.042456815682011956,0.71,,500,plateau_includes_U0;low_peak_significance,,,unresolved
6,6,3,1.0,1.6,200,41,0.0,1.0,0.35268122010073744,0.36513177538659614,0.3483507079974272,0.38356875365053655,weighted_loess_quadratic,0.0,9,1001,0.0,0.0,0.0,0.0,False,7,0.0,,0.001324063762827608,0.053235503807875686,0.334,0.05191144004504808,0.012500000000000011,False,True,0.0,0.0,0.0,1,True,0.0,0.0,,-0.028313682787880063,-0.08692785715006421,-0.022534014817279818,0.334,,500,local_fit_rejected;peak_estimators_disagree;scan_boundary;plateau_includes_U0;low_peak_significance;low_bootstrap_valid_fraction,,,unresolved
6,6,3,1.0,1.7,200,41,0.0,1.0,0.37281453514157387,0.38595281654925684,0.3680555749318717,0.40581515075792823,weighted_loess_quadratic,0.0,9,1001,0.0,0.0,0.0,0.0,False,7,0.0,,0.0016022502710926012,0.05990730716426595,0.4515,0.05830505689317335,0.012500000000000011,False,True,0.0,0.05,0.05,3,True,0.0,0.0,,-0.03943645528138769,-0.09329565053454307,-0.0212340842480625,0.4515,,500,local_fit_rejected;peak_estimators_disagree;scan_boundary;plateau_includes_U0;low_peak_significance;low_bootstrap_valid_fraction,,,unresolved
6,6,3,1.0,1.8,200,41,0.0,1.0,0.3927083488166475,0.4066021014543115,0.3874682563470966,0.4277682532584953,weighted_loess_quadratic,0.025332749701591495,9,1001,0.025332749701591495,0.036030866481978494,0.022281844201023686,0.013749022280954808,True,7,0.025,,0.0035401164979512196,0.0948309119284461,0.698,0.09129079543049488,0.012500000000000011,False,False,0.0,0.075,0.075,4,True,2.4626835421127646e-05,6.043055768121774e-05,0.4075228885200549,-0.04517124562781926,-0.11081264125265869,-0.01996209980579086,0.698,10838.482813531115,500,plateau_includes_U0;wide_plateau;low_peak_significance;realization_limit_exceeded,,,unresolved
6,6,3,1.0,1.9,200,41,0.0,1.0,0.4123673030487637,0.427059995057656,0.40677784446013665,0.44948425271113374,weighted_loess_quadratic,0.04466043163445434,9,1001,0.04466043163445434,0.055618869303845436,0.04460553677114975,0.011013332532695687,True,7,0.045,,0.009058289105952945,0.07566047083276095,0.954,0.06660218172680801,0.012500000000000011,False,False,0.0,0.1,0.1,5,True,1.7994112546129704e-05,9.865621033422147e-05,0.18239209153858993,-0.0926889203820828,-0.150143062010218,-0.04179640368446088,0.954,54107.877490134684,500,plateau_includes_U0;wide_plateau;low_peak_significance;realization_limit_exceeded,,,unresolved
6,6,3,1.0,2.0,200,41,0.0,1.0,0.43179653724407263,0.447237318263626,0.4257476668944157,0.47096233765627377,weighted_loess_quadratic,0.009049844883931834,9,1001,0.009049844883931834,0.013277351372787422,0.010605696399473907,0.0026716549733135156,True,7,0.009000000000000001,,0.002120538279963874,0.07954960506331676,0.5665,0.07742906678335289,0.012500000000000011,False,False,0.0,0.075,0.075,4,True,0.0,0.0,,-0.04781950293629494,-0.12304436398030842,-0.025862645694727744,0.5665,,500,plateau_includes_U0;wide_plateau;low_peak_significance,,,unresolved
6,6,3,1.0,2.1,200,41,0.0,1.0,0.45100128668127226,0.46713109974676714,0.44437003878725506,0.492228832434358,weighted_loess_quadratic,0.0,9,1001,0.0,0.019657239193987423,0.0020255634047752907,0.017631675789212133,False,7,0.0,,0.0025028941385511236,0.11723633259604177,0.406,0.11473343845749065,0.012500000000000011,False,True,0.0,0.125,0.125,4,True,0.0,0.0,,-0.03281713439674593,-0.7128598170208752,-0.016526934219175005,0.406,,500,local_fit_rejected;peak_estimators_disagree;scan_boundary;plateau_includes_U0;wide_plateau;low_peak_significance;low_bootstrap_valid_fraction,,,unresolved
