L,N,nmax,filling,W_over_t,realizations,U_points,entropy_peak_method,U_S_loess_over_t,U_S_grid_max_over_t,U_S_local_quadratic_over_t,U_S_smoothed_over_t,U_S_candidate_over_t,U_S_star_over_t,U_S_ci95_low,U_S_ci95_high,bootstrap_valid_fraction,bootstrap_ci_width_over_t,grid_error_over_t,peak_resolved,peak_at_boundary,plateau_U_low_over_t,plateau_U_high_over_t,peak_height_delta_entropy_norm,peak_height_paired_sem,peak_significance_z,curvature,unresolved_reasons
6,6,5,1.0,1.3,200,41,weighted_loess_quadratic,0.2503611812173113,0.251,0.2514068148893571,0.252112011946976,0.2503611812173113,0.2502304494037937,0.24047796015915487,0.259005354351136,1.0,0.0185273941919811,0.012500000000000011,True,False,0.25,0.25,0.012999092866462511,0.0007232296940708102,17.973671397941512,-0.46265344379598894,
6,6,5,1.0,1.4,200,41,weighted_loess_quadratic,0.25634758219065384,0.256,0.25832622272539646,0.259026430556006,0.25634758219065384,0.256425439759138,0.24941818219281692,0.26552103650664277,1.0,0.016102854313825854,0.012500000000000011,True,False,0.25,0.275,0.014469581069777858,0.0008128591179100737,17.80084734360896,-0.5740181601812278,
6,6,5,1.0,1.5,200,41,weighted_loess_quadratic,0.266902402490615,0.267,0.2682492528950342,0.2674603142889321,0.266902402490615,0.2669052379866827,0.25676587966357267,0.27617608616550693,1.0,0.019410206501934257,0.012500000000000011,True,False,0.25,0.275,0.015807210608586,0.0009212689935167062,17.15808381680801,-0.5944151765658469,
6,6,5,1.0,1.6,200,41,weighted_loess_quadratic,0.27446763420799786,0.275,0.27499317180139904,0.2759658765292989,0.27446763420799786,0.2744299746708051,0.26484286706701193,0.28196690854830314,1.0,0.017124041481291208,0.012500000000000011,True,False,0.275,0.275,0.017042672629075897,0.0010564841828704713,16.131498138259765,-0.8327287564901663,
6,6,5,1.0,1.7,200,41,weighted_loess_quadratic,0.28383855937024827,0.28400000000000003,0.28322921704647197,0.2840079670312253,0.28383855937024827,0.28380963473447274,0.27053728902368834,0.29310022296813865,1.0,0.022562933944450303,0.012500000000000011,True,False,0.275,0.3,0.017736335257958327,0.0011798741432969204,15.032395920125612,-0.5951063947722297,
6,6,5,1.0,1.8,200,41,weighted_loess_quadratic,0.291631537615696,0.292,0.2923982587596044,0.29267944283759334,0.291631537615696,0.29157635374834245,0.28134093465443716,0.3019855482732147,1.0,0.020644613618777563,0.012500000000000011,True,False,0.275,0.3,0.018776597899209765,0.0013022516862364157,14.418562938071704,-0.6396452152113462,
6,6,5,1.0,1.9,200,41,weighted_loess_quadratic,0.2999758077654882,0.3,0.2994337794303216,0.29808250849192175,0.2999758077654882,0.29984578118718097,0.2878418268020883,0.3093879482818488,1.0,0.021546121479760483,0.012500000000000011,True,False,0.3,0.3,0.019601124618584924,0.0013976947792936796,14.023894850984767,-0.9609733363429837,
6,6,5,1.0,2.0,200,41,weighted_loess_quadratic,0.3051975978241407,0.305,0.3059859647592482,0.3044167606858111,0.3051975978241407,0.30522749627628054,0.29430871713384926,0.3183860744275322,1.0,0.024077357293682933,0.012500000000000011,True,False,0.3,0.325,0.019951467601255102,0.0014754136875902743,13.522626073668139,-0.8806600398185691,
6,6,5,1.0,2.1,200,41,weighted_loess_quadratic,0.3134702032897301,0.313,0.3120975456038829,0.31182879066099967,0.3134702032897301,0.3133945759018233,0.30030214118863136,0.3241084930775929,1.0,0.02380635188896152,0.012500000000000011,True,False,0.3,0.325,0.020304649134752696,0.0015817279256081138,12.837004902057561,-0.5790566074929459,
6,6,5,1.0,2.2,200,41,weighted_loess_quadratic,0.31358243303428374,0.313,0.3131811800121512,0.3149472778950786,0.31358243303428374,0.3133900375079409,0.30005390852063335,0.33195412528353563,1.0,0.03190021676290228,0.012500000000000011,True,False,0.3,0.325,0.02082579476856214,0.0016719057632064588,12.456320940374928,-0.8551226400526593,
