L,N,nmax,W_over_t,observable,U_peak,peak_value,curvature,grid_argmax,fit_window_spread,quality_flag,fit_method,U_peak_ci_low,U_peak_ci_high,bootstrap_valid,n_disorder
7,5,5,1.1,M_existing,0.22002825278525992,0.9677812016220164,-1.4202007321355992,0.22,1.990387537714744e-05,ok,local_smooth_quadratic_3_5_7_stability,0.2124446157989823,0.22767204196617472,1000,300
7,5,5,1.1,S2_existing,0.22106554530678496,0.6767719610557128,-0.7320852353410064,0.22,1.6682797982364717e-05,ok,local_smooth_quadratic_3_5_7_stability,0.2134964143377762,0.2286283956556027,1000,300
7,5,5,1.1,Sstar,nan,1.4675537263164198,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.1,M_graph_sum,nan,5.345202334931941,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.1,S2_graph_sum,nan,3.7971204211660887,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.1,M_graph_per_edge,nan,0.9118188916153231,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.1,S2_graph_per_edge,nan,0.647276450762817,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.2000000000000002,M_existing,0.23888744462179698,0.96232019854367,-1.3752486143752602,0.24,2.1335008465656058e-05,ok,local_smooth_quadratic_3_5_7_stability,0.2306020582371221,0.24727312167752538,1000,300
7,5,5,1.2000000000000002,S2_existing,0.24019238764304351,0.6739458491983332,-0.7124142379302715,0.24,1.789918669545254e-05,ok,local_smooth_quadratic_3_5_7_stability,0.23192007969260264,0.24852041112527237,1000,300
7,5,5,1.2000000000000002,Sstar,nan,1.4613015820954902,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.2000000000000002,M_graph_sum,nan,5.268895808859521,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.2000000000000002,S2_graph_sum,nan,3.755938598453774,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.2000000000000002,M_graph_per_edge,nan,0.8990008325499608,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.2000000000000002,S2_graph_per_edge,nan,0.6403446522587197,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.3,M_existing,0.2575106939759903,0.9565824984939305,-1.3295286028019793,0.26,2.2683991898309053e-05,ok,local_smooth_quadratic_3_5_7_stability,0.24849022161124362,0.2666169296199662,1000,300
7,5,5,1.3,S2_existing,0.25911687314272625,0.6709614572478341,-0.6922688298552135,0.26,1.9048694977708003e-05,ok,local_smooth_quadratic_3_5_7_stability,0.25014126629474837,0.2681976891285381,1000,300
7,5,5,1.3,Sstar,nan,1.454891534911883,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.3,M_graph_sum,nan,5.191289120204559,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.3,S2_graph_sum,nan,3.7136227443616523,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.3,M_graph_per_edge,nan,0.8860555412816405,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.3,S2_graph_per_edge,nan,0.633279003000663,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.4000000000000001,M_existing,0.2759037853188773,0.9506009126626587,-1.2896065442327194,0.275,2.3484150826258432e-05,ok,local_smooth_quadratic_3_5_7_stability,0.26596294571228235,0.28575064853351506,1000,300
7,5,5,1.4000000000000001,S2_existing,0.27783705544517545,0.6678339819680246,-0.6718144433887395,0.28,2.013105415882288e-05,ok,local_smooth_quadratic_3_5_7_stability,0.26815399414588187,0.2876356321513249,1000,300
7,5,5,1.4000000000000001,Sstar,nan,1.4476264573319886,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.4000000000000001,M_graph_sum,nan,5.112244687535416,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.4000000000000001,S2_graph_sum,nan,3.6699842737470396,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.4000000000000001,M_graph_per_edge,nan,0.8729311762119769,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.4000000000000001,S2_graph_per_edge,nan,0.6260595280723622,nan,0.015,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.5,M_existing,0.29406114676774736,0.944406322342847,-1.2436218463502469,0.295,2.467506925957208e-05,ok,local_smooth_quadratic_3_5_7_stability,0.28335637212999315,0.3046851414606013,1000,300
7,5,5,1.5,S2_existing,0.29635698986046904,0.6645780901525078,-0.6539555807289407,0.295,2.0768984021257708e-05,ok,local_smooth_quadratic_3_5_7_stability,0.2858300499747634,0.3068724662563944,1000,300
7,5,5,1.5,Sstar,nan,1.4400487203576355,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.5,M_graph_sum,nan,5.03344338003812,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.5,S2_graph_sum,nan,3.6261640350056044,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.5,M_graph_per_edge,nan,0.8598097742652264,nan,0.015,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.5,S2_graph_per_edge,nan,0.6187838157976935,nan,0.015,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.6,M_existing,0.3119858649044714,0.9380280547153865,-1.2040147961689271,0.31,2.5346033887430064e-05,ok,local_smooth_quadratic_3_5_7_stability,0.3006066730189697,0.32339298328352817,1000,300
7,5,5,1.6,S2_existing,0.3146753523600513,0.6612076648035782,-0.6333702227921632,0.315,2.1724005062673246e-05,ok,local_smooth_quadratic_3_5_7_stability,0.3032229269242115,0.3259572451566535,1000,300
7,5,5,1.6,Sstar,nan,1.4317054626309405,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.6,M_graph_sum,nan,4.955971519170469,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.6,S2_graph_sum,nan,3.582948541441847,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.6,M_graph_per_edge,nan,0.8467018677114897,nan,0.015,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.6,S2_graph_per_edge,nan,0.6114515499971109,nan,0.015,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.7000000000000002,M_existing,0.32968697720329804,0.9314931052449312,-1.1588044834430067,0.33,2.6385783659432782e-05,ok,local_smooth_quadratic_3_5_7_stability,0.31748161759888704,0.34187867537433964,1000,300
7,5,5,1.7000000000000002,S2_existing,0.33279185090586766,0.6577359530416775,-0.6128506129123907,0.335,2.261554787691411e-05,ok,local_smooth_quadratic_3_5_7_stability,0.3206588042717338,0.34485329487137656,1000,300
7,5,5,1.7000000000000002,Sstar,nan,1.4243575908794828,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.7000000000000002,M_graph_sum,nan,4.878537798536003,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.7000000000000002,S2_graph_sum,nan,3.5393511069018384,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.7000000000000002,M_graph_per_edge,nan,0.8338612834247097,nan,0.015,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.7000000000000002,S2_graph_per_edge,nan,0.6042169900094208,nan,0.015,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.8,M_existing,0.34716056877600454,0.9248267584957358,-1.1203167393564901,0.34500000000000003,2.69335807365767e-05,ok,local_smooth_quadratic_3_5_7_stability,0.3342220273380166,0.36021738563765604,1000,300
7,5,5,1.8,S2_existing,0.3507164905867965,0.6541754096664703,-0.5952851156536851,0.35000000000000003,2.3093043094335464e-05,ok,local_smooth_quadratic_3_5_7_stability,0.3378992997007963,0.36355688149006626,1000,300
7,5,5,1.8,Sstar,nan,1.4160359922642294,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.8,M_graph_sum,nan,4.80054784807279,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.8,S2_graph_sum,nan,3.494842821972056,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.8,M_graph_per_edge,nan,0.8210080383907135,nan,0.015,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.8,S2_graph_per_edge,nan,0.5969142251569189,nan,0.015,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.9000000000000001,M_existing,0.36442114815320736,0.9180519364408462,-1.0766110341276227,0.365,2.7835003150233906e-05,ok,local_smooth_quadratic_3_5_7_stability,0.3508247638451439,0.37833261396877366,1000,300
7,5,5,1.9000000000000001,S2_existing,0.36844626736598635,0.6505375642048874,-0.5752017439291721,0.37,2.386836050410901e-05,ok,local_smooth_quadratic_3_5_7_stability,0.3548164576058415,0.3820753871789038,1000,300
7,5,5,1.9000000000000001,Sstar,nan,1.4084750604580554,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.9000000000000001,M_graph_sum,nan,4.724901677409153,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.9000000000000001,S2_graph_sum,nan,3.4515776539204808,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.9000000000000001,M_graph_per_edge,0.01878825697657713,0.8083378090573174,-10.74678374472804,0.02,0.0009058090458022826,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.017725927336170632,0.025352992804570353,441,300
7,5,5,1.9000000000000001,S2_graph_per_edge,0.018942008807058076,0.5896741126279069,-6.234001670587902,0.02,0.001027534691006006,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.017860389563120117,0.02532454382415345,474,300
7,5,5,2.0,M_existing,0.3814655650840641,0.9111899002605484,-1.0397761206406846,0.38,2.827043920328176e-05,ok,local_smooth_quadratic_3_5_7_stability,0.36705795773832706,0.3961871149923421,1000,300
7,5,5,2.0,S2_existing,0.38598946213364477,0.6468332822432641,-0.5581619326117209,0.385,2.4253111391314697e-05,ok,local_smooth_quadratic_3_5_7_stability,0.3715962166539282,0.40048833332182077,1000,300
7,5,5,2.0,Sstar,nan,1.4021109487250594,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,2.0,M_graph_sum,nan,4.650244999641924,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,2.0,S2_graph_sum,nan,3.408558217200939,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,2.0,M_graph_per_edge,0.01926339578332219,0.7959303658652984,-10.369582729342914,0.02,0.0010969069929604204,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.018061658376789396,0.026221441085975267,516,300
7,5,5,2.0,S2_graph_per_edge,0.01948498133497943,0.5825190274641212,-6.011649121534792,0.02,0.0012843761218727032,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.017922884025561157,0.026158474906220423,560,300
7,5,5,2.1,M_existing,0.39830363893903487,0.9042596766251322,-0.9980590631991765,0.4,2.904946088422289e-05,ok,local_smooth_quadratic_3_5_7_stability,0.3831569736329963,0.4138605921822744,1000,300
7,5,5,2.1,S2_existing,0.40334759572991113,0.6430724754429649,-0.5387548854684132,0.405,2.492324338898566e-05,ok,local_smooth_quadratic_3_5_7_stability,0.38827821830829395,0.41873124012275714,1000,300
7,5,5,2.1,Sstar,nan,1.3974263949724817,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,2.1,M_graph_sum,nan,4.576332637561259,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,2.1,S2_graph_sum,nan,3.365586420209737,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,2.1,M_graph_per_edge,0.019155685076623033,0.7834746331480434,-9.991013631536097,0.02,0.0016131439821661445,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.01720575953827117,0.027069493128276854,501,300
7,5,5,2.1,S2_graph_per_edge,0.019428823756205766,0.5752913452699127,-5.786827925244979,0.02,0.00178874452954432,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.01713043737346106,0.027153016832710174,540,300
7,5,5,2.2,M_existing,0.4149423080719222,0.8972788031572646,-0.9632041890261877,0.41500000000000004,2.938580558226045e-05,ok,local_smooth_quadratic_3_5_7_stability,0.39905751278918544,0.4314078869360234,1000,300
7,5,5,2.2,S2_existing,0.42052862571007843,0.6392644268689455,-0.5224164609189733,0.42,2.5224384033795122e-05,ok,local_smooth_quadratic_3_5_7_stability,0.40466698999510714,0.43673582990641985,1000,300
7,5,5,2.2,Sstar,nan,1.3939395390370817,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,2.2,M_graph_sum,nan,4.503495421028861,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,2.2,S2_graph_sum,nan,3.322916768348364,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,2.2,M_graph_per_edge,0.022489627317257475,0.7713712274712298,-10.072693781067132,0.025,0.0012413000098580457,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.01817020630558865,0.029792571489537328,613,300
7,5,5,2.2,S2_graph_per_edge,0.02269806949405527,0.5682246559790318,-5.930051732074405,0.025,0.0012013674715986057,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.018247084115141077,0.029723070673861443,645,300
7,5,5,2.3,M_existing,0.43138250980008025,0.8902628720911178,-0.9293262169279993,0.43,2.9684733488521964e-05,ok,local_smooth_quadratic_3_5_7_stability,0.4147613554651822,0.44879836652216243,1000,300
7,5,5,2.3,S2_existing,0.4375311261358116,0.6354175243408199,-0.5038461655082377,0.44,2.5801630767596784e-05,ok,local_smooth_quadratic_3_5_7_stability,0.42092892251349723,0.45457600912462326,1000,300
7,5,5,2.3,Sstar,nan,1.3893111981013175,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,2.3,M_graph_sum,nan,4.431747494055114,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,2.3,S2_graph_sum,nan,3.2805743471101287,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,2.3,M_graph_per_edge,0.023127626779571142,0.7595117884796164,-10.262810181623314,0.025,0.0015830914643962142,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.01844831085886512,0.03067131604374947,645,300
7,5,5,2.3,S2_graph_per_edge,0.023358591577393558,0.5612623231256757,-6.144434042714421,0.025,0.0014705665465708194,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.018648459876749582,0.030458529725235772,685,300
7,5,5,2.4000000000000004,M_existing,0.4476317051965775,0.8832258955653619,-0.8910712521937113,0.45,3.0310362931273982e-05,ok,local_smooth_quadratic_3_5_7_stability,0.4302703530536825,0.46601056867929236,1000,300
7,5,5,2.4000000000000004,S2_existing,0.45436971024589606,0.6315395878201526,-0.48831839859555076,0.455,2.602929700690204e-05,ok,local_smooth_quadratic_3_5_7_stability,0.4370171355773175,0.4722566043390729,1000,300
7,5,5,2.4000000000000004,Sstar,nan,1.3867259783650392,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,2.4000000000000004,M_graph_sum,nan,4.36190655414579,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,2.4000000000000004,S2_graph_sum,nan,3.2391517681217983,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,2.4000000000000004,M_graph_per_edge,0.023083293719447274,0.7477836192914425,-8.571714199230238,0.025,0.001043698850542573,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.018673988682044326,0.0331252465419493,605,300
7,5,5,2.4000000000000004,S2_graph_per_edge,0.023405109601423776,0.5543244471075051,-5.163373186112905,0.025,0.0009579494859406623,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.018737911365598506,0.032257913738555945,640,300
7,5,5,2.5,M_existing,0.463700988686178,0.8761806353759682,-0.8593915079084503,0.465,3.053021922638788e-05,ok,local_smooth_quadratic_3_5_7_stability,0.44546550255823913,0.48290697897648815,1000,300
7,5,5,2.5,S2_existing,0.4710398951616223,0.6276376619080777,-0.47318399431932434,0.47000000000000003,2.6229631556184962e-05,ok,local_smooth_quadratic_3_5_7_stability,0.4529456023703605,0.48980244937189943,1000,300
7,5,5,2.5,Sstar,nan,1.3844952995041555,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,2.5,M_graph_sum,nan,4.293780590426613,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,2.5,S2_graph_sum,nan,3.198535916871988,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,2.5,M_graph_per_edge,0.022953682207767983,0.7364252022871657,-7.321485205746798,0.025,0.0011635741026022745,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.019352521185189445,0.03408467757804746,586,300
7,5,5,2.5,S2_graph_per_edge,0.023349146181780422,0.5475618917466071,-4.467925593637075,0.025,0.0009855430423591216,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.019539790614696514,0.03366146781855509,628,300
7,6,6,0.8,M_existing,0.14453853151904544,0.9827356447840819,-1.725386592778092,0.145,1.7933152398674768e-05,ok,local_smooth_quadratic_3_5_7_stability,0.1395064008410197,0.1496824520079432,1000,300
7,6,6,0.8,S2_existing,0.14493866831132382,0.6844331646770841,-0.8773015404858855,0.145,1.5000759079064618e-05,ok,local_smooth_quadratic_3_5_7_stability,0.13991757040223837,0.15006318367724145,1000,300
7,6,6,0.8,Sstar,nan,1.5183415872025825,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,6,6,0.8,M_graph_sum,nan,6.076323815453884,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,6,6,0.8,S2_graph_sum,nan,4.2679023177125295,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,6,6,0.8,M_graph_per_edge,nan,0.9528667607680374,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,6,6,0.8,S2_graph_per_edge,nan,0.6690353827019204,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,6,6,0.9,M_existing,0.16193990648432688,0.978461764179608,-1.686167095259416,0.16,1.949448849267177e-05,ok,local_smooth_quadratic_3_5_7_stability,0.15620546981237535,0.16775771065403083,1000,300
7,6,6,0.9,S2_existing,0.1624926302954253,0.6822514334390604,-0.8604607708247671,0.16,1.6324459734318175e-05,ok,local_smooth_quadratic_3_5_7_stability,0.15681850428417204,0.1682853989221797,1000,300
7,6,6,0.9,Sstar,nan,1.5152465088816884,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,6,6,0.9,M_graph_sum,nan,6.011540971982179,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,6,6,0.9,S2_graph_sum,nan,4.234580721173637,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,6,6,0.9,M_graph_per_edge,nan,0.9422328152128743,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,6,6,0.9,S2_graph_per_edge,nan,0.6634567766970743,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,6,6,1.0,M_existing,0.17914618432101093,0.9738211559132475,-1.638021669453454,0.18,2.159020093181474e-05,ok,local_smooth_quadratic_3_5_7_stability,0.17275855317885042,0.1856440985617288,1000,300
7,6,6,1.0,S2_existing,0.1798817699920803,0.6798718659509483,-0.8397083593569915,0.18,1.809462000462725e-05,ok,local_smooth_quadratic_3_5_7_stability,0.1735064576849664,0.18634687137481507,1000,300
7,6,6,1.0,Sstar,nan,1.5119036659681016,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,6,6,1.0,M_graph_sum,nan,5.941251647722052,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,6,6,1.0,S2_graph_sum,nan,4.1978850266150225,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,6,6,1.0,M_graph_per_edge,nan,0.9310622257810428,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,6,6,1.0,S2_graph_per_edge,nan,0.6575469222397694,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,6,6,1.1,M_existing,0.19614660043772747,0.9688485031177617,-1.5950169585434353,0.195,2.2978202829454508e-05,ok,local_smooth_quadratic_3_5_7_stability,0.18914084179709037,0.20326265248818817,1000,300
7,6,6,1.1,S2_existing,0.1970917899208195,0.6773099481393223,-0.8210074677964792,0.195,1.9281920120739482e-05,ok,local_smooth_quadratic_3_5_7_stability,0.19006805112006067,0.20423827204540837,1000,300
7,6,6,1.1,Sstar,nan,1.507256850050147,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,6,6,1.1,M_graph_sum,nan,5.86027243035823,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,6,6,1.1,S2_graph_sum,nan,4.153671198793937,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,6,6,1.1,M_graph_per_edge,nan,0.9194979345928166,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,6,6,1.1,S2_graph_per_edge,nan,0.6513757173052034,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,6,6,1.2000000000000002,M_existing,0.212938561521572,0.9635775473615553,-1.5433066678576508,0.215,2.4876737184320596e-05,ok,local_smooth_quadratic_3_5_7_stability,0.20531488251776406,0.22065447238166963,1000,300
7,6,6,1.2000000000000002,S2_existing,0.21412613275969652,0.6745809627941922,-0.7984405146020234,0.215,2.08921245832272e-05,ok,local_smooth_quadratic_3_5_7_stability,0.20647107798734537,0.22189682426096372,1000,300
7,6,6,1.2000000000000002,Sstar,nan,1.5029326274940416,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,6,6,1.2000000000000002,M_graph_sum,nan,5.78612376310516,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,6,6,1.2000000000000002,S2_graph_sum,nan,4.114448179076791,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,6,6,1.2000000000000002,M_graph_per_edge,nan,0.9076378309106108,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
