L,N,nmax,W_over_t,U_over_t,realizations,sample_mixing_mean,sample_mixing_sem
8,7,7,0.7,0.75,200,0.7685158462396652,0.0014005890151063763
8,7,7,0.7,0.775,200,0.756408558859874,0.001417140336151825
8,7,7,0.7,0.8,200,0.7443474444463517,0.001430969930867349
8,7,7,0.7,0.825,200,0.73234853290921,0.0014422243089811163
8,7,7,0.7,0.85,200,0.7204261296016778,0.0014510457363741177
8,7,7,0.7,0.875,200,0.7085929692156889,0.0014575720287001756
8,7,7,0.7,0.9,200,0.6968603578303396,0.0014619364634721908
8,7,7,0.7,0.925,200,0.6852383032733442,0.0014642677739799017
8,7,7,0.7,0.95,200,0.6737356341947611,0.0014646901966858588
8,7,7,0.7,0.975,200,0.6623601084189229,0.0014633235506268567
8,7,7,0.7,1.0,200,0.6511185112491117,0.0014602833330248982
8,7,7,0.8,0.0,200,0.9637231215948038,0.0010996500691965556
8,7,7,0.8,0.025,200,0.9695446498696739,0.001000142284077741
8,7,7,0.8,0.05,200,0.9743013849821459,0.0008973946295158607
8,7,7,0.8,0.075,200,0.9779603599942118,0.0007929810361882427
8,7,7,0.8,0.1,200,0.9805015116520451,0.0006889908299634726
8,7,7,0.8,0.125,200,0.9819180362301181,0.0005883401560479447
8,7,7,0.8,0.15,200,0.9822162057599527,0.0004953720974337119
8,7,7,0.8,0.175,200,0.9814146823597265,0.00041685198513176846
8,7,7,0.8,0.2,200,0.9795434080915838,0.00036278207601996265
8,7,7,0.8,0.225,200,0.9766421745877105,0.0003440649039202423
8,7,7,0.8,0.25,200,0.972758988597173,0.00036432710323606657
8,7,7,0.8,0.275,200,0.9679483475289701,0.0004155449055121211
8,7,7,0.8,0.3,200,0.9622695260460591,0.0004855084959964226
8,7,7,0.8,0.325,200,0.955784954863926,0.000564821700532252
8,7,7,0.8,0.35,200,0.9485587501750814,0.0006477385099367081
8,7,7,0.8,0.375,200,0.940655429875579,0.0007309251939680192
8,7,7,0.8,0.4,200,0.932138833266161,0.000812425485001977
8,7,7,0.8,0.425,200,0.9230712453237848,0.0008910650033308242
8,7,7,0.8,0.45,200,0.9135127152983852,0.0009661308765027107
8,7,7,0.8,0.475,200,0.90352055199293,0.0010371964393021556
8,7,7,0.8,0.5,200,0.8931489740051197,0.0011040208624929588
8,7,7,0.8,0.525,200,0.8824488916947996,0.001166488523706349
8,7,7,0.8,0.55,200,0.8714677979578138,0.0012245704054059017
8,7,7,0.8,0.575,200,0.8602497463966177,0.0012782983339561646
8,7,7,0.8,0.6,200,0.848835397671607,0.0013277471046808553
8,7,7,0.8,0.625,200,0.8372621173169851,0.001373021700076374
8,7,7,0.8,0.65,200,0.8255641108496883,0.0014142479526583543
8,7,7,0.8,0.675,200,0.8137725844225155,0.0014515656322544074
8,7,7,0.8,0.7,200,0.8019159214778506,0.001485123295945178
8,7,7,0.8,0.725,200,0.7900198678019208,0.0015150744514422214
8,7,7,0.8,0.75,200,0.778107719051119,0.0015415747160083778
8,7,7,0.8,0.775,200,0.7662005062321461,0.0015647797376154005
8,7,7,0.8,0.8,200,0.7543171757889152,0.0015848437019108693
8,7,7,0.8,0.825,200,0.7424747619085865,0.0016019182884859462
8,7,7,0.8,0.85,200,0.7306885494352767,0.0016161519691321386
8,7,7,0.8,0.875,200,0.7189722263999596,0.001627689562946792
